Date,Favorite,Favorite Score,Underdog,Underdog Score,Spread,Fav. At Home?,Winner,Favorite - Underdog (+/-),Favorite Cover?,Favorite Win?,Away,Away Score,Home,Home Score,Home/Away +/-,Favorite PPG,Underdog PPG,Favorite PPG L3,Underdog PPG L3,Favorite PPG L1,Underdog PPG L1,Favorite PPG Home,Underdog PPG Home,Favorite PPG Away,Underdog PPG Away,Favorite PPGA,Underdog PPGA,Favorite PPGA L3,Underdog PPGA L3,Favorite PPGA L1,Underdog PPGA L1,Favorite PPGA Home,Underdog PPGA Home,Favorite PPGA Away,Underdog PPGA Away,Favorite Off. Efficiency,Underdog Off. Efficiency,Favorite Off. Efficiency L3,Underdog Off. Efficiency L3,Favorite Off. Efficiency L1,Underdog Off. Efficiency L1,Favorite Off. Efficiency Home,Underdog Off. Efficiency Home,Favorite Off. Efficiency Away,Underdog Off. Efficiency Away,Favorite Def. Efficiency,Underdog Def. Efficiency,Favorite Def. Efficiency L3,Underdog Def. Efficiency L3,Favorite Def. Efficiency L1,Underdog Def. Efficiency L1,Favorite Def. Efficiency Home,Underdog Def. Efficiency Home,Favorite Def. Efficiency Away,Underdog Def. Efficiency Away,Favorite Winning % in Close Games,Underdog Winning % in Close Games,Favorite Opp. Winning % in Close Games,Underdog Opp. Winning % in Close Games,Favorite 3 Pointers P/G,Underdog 3 Pointers P/G,Favorite 3 Pointers P/G L3,Underdog 3 Pointers P/G L3,Favorite 3 Pointers P/G L1,Underdog 3 Pointers P/G L1,Favorite 3 Pointers P/G Home,Underdog 3 Pointers P/G Home,Favorite 3 Pointers P/G Away,Underdog 3 Pointers P/G Away,Favorite Opp. 3 Pointers P/G,Underdog Opp. 3 Pointers P/G,Favorite Opp. 3 Pointers P/G L3,Underdog Opp. 3 Pointers P/G L3,Favorite Opp. 3 Pointers P/G L1,Underdog Opp. 3 Pointers P/G L1,Favorite Opp. 3 Pointers P/G Home,Underdog Opp. 3 Pointers P/G Home,Favorite Opp. 3 Pointers P/G Away,Underdog Opp. 3 Pointers P/G Away,Favorite Off. Rebounds P/G,Underdog Off. Rebounds P/G,Favorite Off. Rebounds P/G L3,Underdog Off. Rebounds P/G L3,Favorite Off. Rebounds P/G L1,Underdog Off. Rebounds P/G L1,Favorite Off. Rebounds P/G Home,Underdog Off. Rebounds P/G Home,Favorite Off. Rebounds P/G Away,Underdog Off. Rebounds P/G Away,Favorite Def. Rebounds P/G,Underdog Def. Rebounds P/G,Favorite Def. Rebounds P/G L3,Underdog Def. Rebounds P/G L3,Favorite Def. Rebounds P/G L1,Underdog Def. Rebounds P/G L1,Favorite Def. Rebounds P/G Home,Underdog Def. Rebounds P/G Home,Favorite Def. Rebounds P/G Away,Underdog Def. Rebounds P/G Away,Favorite Total Rebound %,Underdog Total Rebound %,Favorite Total Rebound % L3,Underdog Total Rebound % L3,Favorite Total Rebound % L1,Underdog Total Rebound % L1,Favorite Total Rebound % Home,Underdog Total Rebound % Home,Favorite Total Rebound % Away,Underdog Total Rebound % Away,Favorite Blocks P/G,Underdog Blocks P/G,Favorite Blocks P/G L3,Underdog Blocks P/G L3,Favorite Blocks P/G L1,Underdog Blocks P/G L1,Favorite Blocks P/G Home,Underdog Blocks P/G Home,Favorite Blocks P/G Away,Underdog Blocks P/G Away,Favorite Opp. Blocks P/G,Underdog Opp. Blocks P/G,Favorite Opp. Blocks P/G L3,Underdog Opp. Blocks P/G L3,Favorite Opp. Blocks P/G L1,Underdog Opp. Blocks P/G L1,Favorite Opp. Blocks P/G Home,Underdog Opp. Blocks P/G Home,Favorite Opp. Blocks P/G Away,Underdog Opp. Blocks P/G Away,Favorite Steals P/G,Underdog Steals P/G,Favorite Steals P/G L3,Underdog Steals P/G L3,Favorite Steals P/G L1,Underdog Steals P/G L1,Favorite Steals P/G Home,Underdog Steals P/G Home,Favorite Steals P/G Away,Underdog Steals P/G Away,Favorite Opp. Steals P/G,Underdog Opp. Steals P/G,Favorite Opp. Steals P/G L3,Underdog Opp. Steals P/G L3,Favorite Opp. Steals P/G L1,Underdog Opp. Steals P/G L1,Favorite Opp. Steals P/G Home,Underdog Opp. Steals P/G Home,Favorite Opp. Steals P/G Away,Underdog Opp. Steals P/G Away,Favorite Steals Per. Defensive Play,Underdog Steals Per. Defensive Play,Favorite Steals Per. Defensive Play L3,Underdog Steals Per. Defensive Play L3,Favorite Steals Per. Defensive Play L1,Underdog Steals Per. Defensive Play L1,Favorite Steals Per. Defensive Play Home,Underdog Steals Per. Defensive Play Home,Favorite Steals Per. Defensive Play Away,Underdog Steals Per. Defensive Play Away,Favorite Opp. Steals Per. Defensive Play,Underdog Opp. Steals Per. Defensive Play,Favorite Opp. Steals Per. Defensive Play L3,Underdog Opp. Steals Per. Defensive Play L3,Favorite Opp. Steals Per. Defensive Play L1,Underdog Opp. Steals Per. Defensive Play L1,Favorite Opp. Steals Per. Defensive Play Home,Underdog Opp. Steals Per. Defensive Play Home,Favorite Opp. Steals Per. Defensive Play Away,Underdog Opp. Steals Per. Defensive Play Away,Favorite Assists Per Game,Underdog Assists Per Game,Favorite Assists Per Game L3,Underdog Assists Per Game L3,Favorite Assists Per Game L1,Underdog Assists Per Game L1,Favorite Assists Per Game Home,Underdog Assists Per Game Home,Favorite Assists Per Game Away,Underdog Assists Per Game Away,Favorite Opp. Assists Per Game,Underdog Opp. Assists Per Game,Favorite Opp. Assists Per Game L3,Underdog Opp. Assists Per Game L3,Favorite Opp. Assists Per Game L1,Underdog Opp. Assists Per Game L1,Favorite Opp. Assists Per Game Home,Underdog Opp. Assists Per Game Home,Favorite Opp. Assists Per Game Away,Underdog Opp. Assists Per Game Away,Favorite Turnovers P/G,Underdog Turnovers P/G,Favorite Turnovers P/G L3,Underdog Turnovers P/G L3,Favorite Turnovers P/G L1,Underdog Turnovers P/G L1,Favorite Turnovers P/G Home,Underdog Turnovers P/G Home,Favorite Turnovers P/G Away,Underdog Turnovers P/G Away,Favorite Opp. Turnovers P/G,Underdog Opp. Turnovers P/G,Favorite Opp. Turnovers P/G L3,Underdog Opp. Turnovers P/G L3,Favorite Opp. Turnovers P/G L1,Underdog Opp. Turnovers P/G L1,Favorite Opp. Turnovers P/G Home,Underdog Opp. Turnovers P/G Home,Favorite Opp. Turnovers P/G Away,Underdog Opp. Turnovers P/G Away,Favorite Effective Posession Ratio,Underdog Effective Posession Ratio,Favorite Effective Posession Ratio L3,Underdog Effective Posession Ratio L3,Favorite Effective Posession Ratio L1,Underdog Effective Posession Ratio L1,Favorite Effective Posession Ratio Home,Underdog Effective Posession Ratio Home,Favorite Effective Posession Ratio Away,Underdog Effective Posession Ratio Away,Favorite Opp. Effective Posession Ratio,Underdog Opp. Effective Posession Ratio,Favorite Opp. Effective Posession Ratio L3,Underdog Opp. Effective Posession Ratio L3,Favorite Opp. Effective Posession Ratio L1,Underdog Opp. Effective Posession Ratio L1,Favorite Opp. Effective Posession Ratio Home,Underdog Opp. Effective Posession Ratio Home,Favorite Opp. Effective Posession Ratio Away,Underdog Opp. Effective Posession Ratio Away
Mon Mar 02 2026 00:00:00 GMT-0800 (Pacific Standard Time),Houston,,Washington,,15.5,0,,,,,Houston,,Washington,,,114.5,112.2,115.3,106.3,105,125,113.8,114.1,115.2,110.1,109.2,123,106.7,126.3,115,134,107,123.1,111.1,122.9,1.137,1.069,1.178,1.001,1.048,1.251,1.13,1.078,1.143,1.059,1.084,1.172,1.089,1.189,1.147,1.341,1.062,1.163,1.103,1.183,0.526,0.455,0.474,0.546,11.5,12.7,12.3,11.7,9,16,11.5,12.7,11.4,12.8,12.1,14.1,11,11.3,11,9,11.8,13.8,12.4,14.4,15.3,11.5,11.3,8.3,15,12,14.6,11.1,15.8,11.9,32.9,31.8,32.7,31.7,32,23,33.8,31.5,32.2,32.1,0.542,0.474,0.497,0.433,0.522,0.523,0.533,0.474,0.55,0.475,5.9,6.1,6.3,6.3,2,8,5.5,6.5,6.3,5.5,4.6,5.5,3.3,4.3,4,3,5.1,5.5,4.1,5.4,8.8,7.9,6.3,6.3,6,3,9,8.4,8.6,7.4,9,9.9,7.7,11,3,7,9.1,10.3,9,9.4,0.078,0.067,0.056,0.053,0.053,0.028,0.079,0.07,0.077,0.063,0.078,0.085,0.07,0.096,0.026,0.063,0.079,0.088,0.077,0.081,24.8,25.2,26.3,21,26,23,24.3,25.2,25.3,25.3,24.4,28.8,23,31.3,22,31,23.6,28.3,25.1,29.4,15.3,15.5,12.3,16,11,14,15.2,15.5,15.4,15.4,13.4,13.6,12.7,11.7,14,10,13.3,14.3,13.6,13,1,0.962,0.99,0.928,1.04,0.98,0.994,0.958,1.005,0.967,0.982,0.997,1.024,1.009,1,0.98,0.994,0.991,0.971,1.003
Mon Mar 02 2026 00:00:00 GMT-0800 (Pacific Standard Time),Boston,,Milwaukee,,7.5,0,,,,,Boston,,Milwaukee,,,115,111.8,115.3,104.3,114,97,115.3,115.4,114.7,108.6,107.4,115.7,104,121,98,120,107.4,117.7,107.3,113.9,1.165,1.102,1.195,1.033,1.191,0.894,1.171,1.133,1.159,1.074,1.088,1.14,1.078,1.198,1.024,1.106,1.091,1.155,1.084,1.126,0.471,0.5,0.529,0.5,15.4,14.7,16.7,16,16,13,15.2,15.5,15.6,14,13.9,14.4,13.7,17,12,18,13.8,15.5,14,13.4,12.8,8.8,11.7,7.7,19,11,12.9,8.3,12.7,9.2,33.2,32.4,37,30.7,40,34,32.9,32.3,33.5,32.5,0.518,0.483,0.544,0.465,0.596,0.486,0.51,0.484,0.524,0.483,5.4,4.1,7.3,2.7,7,3,5.1,4,5.7,4.2,4.2,4.2,3.3,5.3,4,8,4.2,3.9,4.3,4.5,7.4,7.4,5.7,7,4,9,7.1,7.4,7.7,7.4,6.1,8.5,7,9.3,10,14,6.1,8.6,6.1,8.4,0.068,0.066,0.053,0.063,0.038,0.078,0.065,0.065,0.07,0.066,0.055,0.077,0.065,0.086,0.087,0.117,0.055,0.078,0.055,0.076,24.4,26,27.7,26,27,26,24.3,27.5,24.5,24.6,25,27.4,26,31.7,21,34,24.7,27.7,25.2,27.1,12.1,14.6,13.7,16,15,19,11.7,14.6,12.6,14.5,12.7,13.1,9,13.3,6,18,12.4,13.3,12.8,12.9,1.007,0.943,0.979,0.918,1.042,0.926,1.012,0.939,1.002,0.947,0.986,0.979,1.021,0.967,1.042,0.899,0.99,0.973,0.982,0.985
Mon Mar 02 2026 00:00:00 GMT-0800 (Pacific Standard Time),Denver,,Utah,,11.5,0,,,,,Denver,,Utah,,,120.3,117.8,110.7,109.3,108,105,117.8,121,122.5,114.3,116,125.7,109.3,123,117,115,114.4,127.6,117.2,123.8,1.174,1.105,1.052,1.022,1.07,0.993,1.156,1.129,1.19,1.079,1.132,1.18,1.039,1.15,1.159,1.088,1.123,1.191,1.139,1.168,0.476,0.5,0.524,0.5,13.7,12.8,13,10.7,6,12,13.2,13.9,14.2,11.7,13.4,15.5,12.7,15.3,14,15,13.1,15.6,13.6,15.3,9.8,11.9,12,13.7,11,13,10,11.8,9.6,11.9,33.6,32.1,37.7,24,33,27,34.3,31.4,33,33,0.507,0.494,0.522,0.454,0.54,0.426,0.514,0.483,0.5,0.505,4.1,3.6,4.7,4.7,4,5,4,4.1,4.2,3.1,4.7,6.1,7.7,9,5,11,4.9,6.3,4.5,5.9,7,8.5,5.3,13.7,2,10,6.6,8.5,7.3,8.4,7.9,9.2,9.7,9.3,11,5,7.6,9.4,8.1,9,0.061,0.072,0.047,0.115,0.019,0.085,0.059,0.071,0.064,0.072,0.07,0.078,0.082,0.077,0.098,0.042,0.068,0.079,0.072,0.077,28,29.8,25.3,25,21,24,28.3,31,27.8,28.5,26.9,30.5,26.7,34.3,33,32,26.9,31.2,26.9,29.8,12.9,15.8,13.7,12.3,14,7,12.5,15.5,13.2,16,12.1,14.1,13.3,21.3,14,19,11.8,14.1,12.5,14,0.969,0.964,0.984,1.012,0.97,1.057,0.975,0.966,0.964,0.962,0.993,0.978,0.949,0.91,0.931,0.934,0.993,0.986,0.994,0.97
Mon Mar 02 2026 00:00:00 GMT-0800 (Pacific Standard Time),LA Clippers,,Golden State,,1.5,0,,,,,LA Clippers,,Golden State,,,112.1,115.6,111.3,114.3,137,101,113.3,118.3,111,112.7,112.3,114.1,107.3,118,117,129,110.9,114.8,113.6,113.3,1.121,1.117,1.11,1.117,1.317,1.027,1.138,1.154,1.106,1.079,1.123,1.103,1.07,1.153,1.125,1.311,1.113,1.12,1.132,1.085,0.412,0.4,0.588,0.6,12.3,16.3,9,14,17,12,12.8,16.8,11.9,15.8,13.4,12.7,9.3,15.3,12,19,12.4,12.3,14.3,13.1,9.4,11.1,8.3,14.7,10,9,8.9,10.9,10,11.2,31.3,31.8,32,34.3,28,31,32,31.4,30.7,32.2,0.494,0.491,0.49,0.514,0.46,0.416,0.499,0.486,0.49,0.495,4.7,4.4,4.7,5.3,3,4,4.9,3.9,4.5,4.9,4.7,4.3,4,6,4,5,4.5,3.9,4.8,4.6,8.6,9.9,9.3,8.7,11,6,8.4,8.7,8.8,11.2,8.9,8.7,7,8.7,6,7,9,7.9,8.7,9.5,0.077,0.086,0.084,0.075,0.093,0.055,0.076,0.076,0.079,0.097,0.081,0.076,0.064,0.074,0.053,0.065,0.083,0.07,0.079,0.082,23.6,29.3,22.7,31.7,29,32,24.1,30.9,23.1,27.4,25.9,26.9,23.3,26.3,22,29,25.3,27.1,26.5,26.6,14.9,15.5,12.7,16,9,11,14.7,14.1,15.1,17.1,13.6,15.9,14,14.3,17,10,12.8,14.6,14.4,17.3,0.945,0.957,0.957,0.987,1.01,0.98,0.941,0.969,0.949,0.944,0.977,0.96,0.97,0.993,0.971,1,0.983,0.978,0.971,0.941
