,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,Favorite,Favorite Score,Underdog,Underdog Score,Spread,Fav. At Home?,Winner,Favorite - Underdog (+/-),Favorite Cover?,Favorite Win?,Away,Away Score,Home,Home Score,Home/Away +/-,Favorite PPG,Underdog PPG,Favorite PPG L3,Underdog PPG L3,Favorite PPG L1,Underdog PPG L1,Favorite PPG Home,Underdog PPG Home,Favorite PPG Away,Underdog PPG Away,Favorite PPGA,Underdog PPGA,Favorite PPGA L3,Underdog PPGA L3,Favorite PPGA L1,Underdog PPGA L1,Favorite PPGA Home,Underdog PPGA Home,Favorite PPGA Away,Underdog PPGA Away,Favorite Off. Efficiency,Underdog Off. Efficiency,Favorite Off. Efficiency L3,Underdog Off. Efficiency L3,Favorite Off. Efficiency L1,Underdog Off. Efficiency L1,Favorite Off. Efficiency Home,Underdog Off. Efficiency Home,Favorite Off. Efficiency Away,Underdog Off. Efficiency Away,Favorite Def. Efficiency,Underdog Def. Efficiency,Favorite Def. Efficiency L3,Underdog Def. Efficiency L3,Favorite Def. Efficiency L1,Underdog Def. Efficiency L1,Favorite Def. Efficiency Home,Underdog Def. Efficiency Home,Favorite Def. Efficiency Away,Underdog Def. Efficiency Away,Favorite Winning % in Close Games,Underdog Winning % in Close Games,Favorite Opp. Winning % in Close Games,Underdog Opp. Winning % in Close Games,Favorite 3 Pointers P/G,Underdog 3 Pointers P/G,Favorite 3 Pointers P/G L3,Underdog 3 Pointers P/G L3,Favorite 3 Pointers P/G L1,Underdog 3 Pointers P/G L1,Favorite 3 Pointers P/G Home,Underdog 3 Pointers P/G Home,Favorite 3 Pointers P/G Away,Underdog 3 Pointers P/G Away,Favorite Opp. 3 Pointers P/G,Underdog Opp. 3 Pointers P/G,Favorite Opp. 3 Pointers P/G L3,Underdog Opp. 3 Pointers P/G L3,Favorite Opp. 3 Pointers P/G L1,Underdog Opp. 3 Pointers P/G L1,Favorite Opp. 3 Pointers P/G Home,Underdog Opp. 3 Pointers P/G Home,Favorite Opp. 3 Pointers P/G Away,Underdog Opp. 3 Pointers P/G Away,Favorite Off. Rebounds P/G,Underdog Off. Rebounds P/G,Favorite Off. Rebounds P/G L3,Underdog Off. Rebounds P/G L3,Favorite Off. Rebounds P/G L1,Underdog Off. Rebounds P/G L1,Favorite Off. Rebounds P/G Home,Underdog Off. Rebounds P/G Home,Favorite Off. Rebounds P/G Away,Underdog Off. Rebounds P/G Away,Favorite Def. Rebounds P/G,Underdog Def. Rebounds P/G,Favorite Def. Rebounds P/G L3,Underdog Def. Rebounds P/G L3,Favorite Def. Rebounds P/G L1,Underdog Def. Rebounds P/G L1,Favorite Def. Rebounds P/G Home,Underdog Def. Rebounds P/G Home,Favorite Def. Rebounds P/G Away,Underdog Def. Rebounds P/G Away,Favorite Total Rebound %,Underdog Total Rebound %,Favorite Total Rebound % L3,Underdog Total Rebound % L3,Favorite Total Rebound % L1,Underdog Total Rebound % L1,Favorite Total Rebound % Home,Underdog Total Rebound % Home,Favorite Total Rebound % Away,Underdog Total Rebound % Away,Favorite Blocks P/G,Underdog Blocks P/G,Favorite Blocks P/G L3,Underdog Blocks P/G L3,Favorite Blocks P/G L1,Underdog Blocks P/G L1,Favorite Blocks P/G Home,Underdog Blocks P/G Home,Favorite Blocks P/G Away,Underdog Blocks P/G Away,Favorite Opp. Blocks P/G,Underdog Opp. Blocks P/G,Favorite Opp. Blocks P/G L3,Underdog Opp. Blocks P/G L3,Favorite Opp. Blocks P/G L1,Underdog Opp. Blocks P/G L1,Favorite Opp. Blocks P/G Home,Underdog Opp. Blocks P/G Home,Favorite Opp. Blocks P/G Away,Underdog Opp. Blocks P/G Away,Favorite Steals P/G,Underdog Steals P/G,Favorite Steals P/G L3,Underdog Steals P/G L3,Favorite Steals P/G L1,Underdog Steals P/G L1,Favorite Steals P/G Home,Underdog Steals P/G Home,Favorite Steals P/G Away,Underdog Steals P/G Away,Favorite Opp. Steals P/G,Underdog Opp. Steals P/G,Favorite Opp. Steals P/G L3,Underdog Opp. Steals P/G L3,Favorite Opp. Steals P/G L1,Underdog Opp. Steals P/G L1,Favorite Opp. Steals P/G Home,Underdog Opp. Steals P/G Home,Favorite Opp. Steals P/G Away,Underdog Opp. Steals P/G Away,Favorite Steals Per. Defensive Play,Underdog Steals Per. Defensive Play,Favorite Steals Per. Defensive Play L3,Underdog Steals Per. Defensive Play L3,Favorite Steals Per. Defensive Play L1,Underdog Steals Per. Defensive Play L1,Favorite Steals Per. Defensive Play Home,Underdog Steals Per. Defensive Play Home,Favorite Steals Per. Defensive Play Away,Underdog Steals Per. Defensive Play Away,Favorite Opp. Steals Per. Defensive Play,Underdog Opp. Steals Per. Defensive Play,Favorite Opp. Steals Per. Defensive Play L3,Underdog Opp. Steals Per. Defensive Play L3,Favorite Opp. Steals Per. Defensive Play L1,Underdog Opp. Steals Per. Defensive Play L1,Favorite Opp. Steals Per. Defensive Play Home,Underdog Opp. Steals Per. Defensive Play Home,Favorite Opp. Steals Per. Defensive Play Away,Underdog Opp. Steals Per. Defensive Play Away,Favorite Assists Per Game,Underdog Assists Per Game,Favorite Assists Per Game L3,Underdog Assists Per Game L3,Favorite Assists Per Game L1,Underdog Assists Per Game L1,Favorite Assists Per Game Home,Underdog Assists Per Game Home,Favorite Assists Per Game Away,Underdog Assists Per Game Away,Favorite Opp. Assists Per Game,Underdog Opp. Assists Per Game,Favorite Opp. Assists Per Game L3,Underdog Opp. Assists Per Game L3,Favorite Opp. Assists Per Game L1,Underdog Opp. Assists Per Game L1,Favorite Opp. Assists Per Game Home,Underdog Opp. Assists Per Game Home,Favorite Opp. Assists Per Game Away,Underdog Opp. Assists Per Game Away,Favorite Turnovers P/G,Underdog Turnovers P/G,Favorite Turnovers P/G L3,Underdog Turnovers P/G L3,Favorite Turnovers P/G L1,Underdog Turnovers P/G L1,Favorite Turnovers P/G Home,Underdog Turnovers P/G Home,Favorite Turnovers P/G Away,Underdog Turnovers P/G Away,Favorite Opp. Turnovers P/G,Underdog Opp. Turnovers P/G,Favorite Opp. Turnovers P/G L3,Underdog Opp. Turnovers P/G L3,Favorite Opp. Turnovers P/G L1,Underdog Opp. Turnovers P/G L1,Favorite Opp. Turnovers P/G Home,Underdog Opp. Turnovers P/G Home,Favorite Opp. Turnovers P/G Away,Underdog Opp. Turnovers P/G Away,Favorite Effective Posession Ratio,Underdog Effective Posession Ratio,Favorite Effective Posession Ratio L3,Underdog Effective Posession Ratio L3,Favorite Effective Posession Ratio L1,Underdog Effective Posession Ratio L1,Favorite Effective Posession Ratio Home,Underdog Effective Posession Ratio Home,Favorite Effective Posession Ratio Away,Underdog Effective Posession Ratio Away,Favorite Opp. Effective Posession Ratio,Underdog Opp. Effective Posession Ratio,Favorite Opp. Effective Posession Ratio L3,Underdog Opp. Effective Posession Ratio L3,Favorite Opp. Effective Posession Ratio L1,Underdog Opp. Effective Posession Ratio L1,Favorite Opp. Effective Posession Ratio Home,Underdog Opp. Effective Posession Ratio Home,Favorite Opp. Effective Posession Ratio Away,Underdog Opp. Effective Posession Ratio Away
,Sat Nov 01 2025 00:00:00 GMT-0700 (Pacific Daylight Time),Milwaukee,,Sacramento,,5.5,1,,,,,Sacramento,,Milwaukee,,,121.8,111,118,111.3,120,113,124.7,112.5,117.5,110,115,116.8,113,120,110,126,113.7,115.5,117,117.7,1.158,1.066,1.137,1.064,1.119,1.119,1.189,1.065,1.111,1.066,1.093,1.122,1.089,1.146,1.026,1.248,1.084,1.093,1.106,1.141,0,0.5,1,0.5,15.6,11.6,15.3,11.7,19,7,17,16,13.5,8.7,13.2,11.8,12.7,12,13,14,14.3,10.5,11.5,12.7,8,8.2,6.7,9,7,5,5.7,9,11.5,7.7,33.2,29.2,29.7,30,27,26,33.7,27.5,32.5,30.3,0.476,0.451,0.464,0.472,0.481,0.429,0.46,0.437,0.494,0.461,5.4,4.6,5.3,3,2,2,5.3,4,5.5,5,3.6,4.6,3.3,5,6,2,4,2,3,6.3,8.6,10.8,8.7,11.3,7,10,7.3,11.5,10.5,10.3,8.4,7.8,9,8.7,8,6,7.3,7.5,10,8,0.074,0.093,0.075,0.098,0.06,0.089,0.062,0.099,0.091,0.089,0.074,0.069,0.081,0.076,0.07,0.057,0.066,0.065,0.085,0.072,26.6,24.6,25.7,25.3,25,28,27.7,25,25,24.3,23.6,26.8,23.3,28.7,23,34,23.3,25.5,24,27.7,13.8,13.8,14,14.3,12,10,11,14.5,18,13.3,15.4,16.4,16,15.7,19,15,15,18.5,16,15,0.945,0.946,0.929,0.949,0.953,0.95,0.949,0.948,0.939,0.945,0.966,0.96,0.961,0.952,0.907,0.97,0.981,0.924,0.943,0.984
,Sat Nov 01 2025 00:00:00 GMT-0700 (Pacific Daylight Time),Minnesota,,Charlotte,,5.5,0,,,,,Minnesota,,Charlotte,,,114.2,124,114.3,121,115,107,114.3,121.5,114,125.7,119,124.4,117.7,126.7,116,123,117.7,120,121,127.3,1.105,1.162,1.107,1.137,1.139,1.092,1.107,1.177,1.104,1.153,1.152,1.166,1.139,1.19,1.149,1.255,1.139,1.163,1.171,1.168,0.667,0,0.333,1,12.6,15.4,11.7,14.7,15,11,11.7,14,14,16.3,12.6,15.6,12.7,15.3,11,16,12.7,15,12.5,16,10.8,11.8,9.7,10.7,9,12,9.7,13,12.5,11,29.2,34.2,28.7,34.3,25,29,28.7,32.5,30,35.3,0.482,0.556,0.477,0.546,0.467,0.505,0.477,0.559,0.49,0.554,6.2,4.2,6,4.3,5,6,6,5.5,6.5,3.3,4,4.4,4.7,4.7,5,7,4.7,5,3,4,7.6,7.4,8.3,8.7,8,5,8.3,5,6.5,9,7,8.2,6.3,7.7,6,10,6.3,9,8,7.7,0.067,0.064,0.072,0.076,0.071,0.045,0.072,0.043,0.059,0.077,0.061,0.069,0.056,0.065,0.055,0.091,0.056,0.077,0.069,0.064,22.6,28.6,22.7,26.7,30,24,22.7,28.5,22.5,28.7,26.6,28.6,27.3,29.3,34,29,27.3,27,25.5,29.7,15.6,16.2,15.7,16.3,18,21,15.7,18.5,15.5,14.7,15.4,14.2,16.3,13,18,13,16.3,15,14,13.7,0.954,0.959,0.942,0.947,0.911,0.908,0.942,0.947,0.971,0.966,0.95,0.957,0.961,0.956,0.931,1.01,0.961,0.981,0.932,0.942
,Sat Nov 01 2025 00:00:00 GMT-0700 (Pacific Daylight Time),Golden State,,Indiana,,10.5,0,,,,,Golden State,,Indiana,,,119,112.2,113,107.7,110,108,122,121.5,116,106,116,123.6,105.7,116.3,120,128,109.3,134.5,122.7,116.3,1.139,1.02,1.116,1.012,1.026,1.028,1.199,1.053,1.082,0.996,1.11,1.124,1.043,1.093,1.119,1.218,1.074,1.166,1.145,1.093,--,0,--,1,16.7,13.4,16.3,13.3,13,13,18,13,15.3,13.7,12.8,10,12.3,8.3,19,10,11.3,10,14.3,10,9.5,15,8.7,17.7,9,18,9,14.5,10,15.3,32,34.8,33,32.3,35,31,32.3,37.5,31.7,33,0.503,0.494,0.502,0.507,0.519,0.513,0.5,0.508,0.505,0.484,4,4.8,4.7,5,6,3,3.7,3.5,4.3,5.7,3,4.4,2.3,5.3,2,5,3,3.5,3,5,9.8,5.8,8.7,7,8,6,9.7,6,10,5.7,8.3,7,7.3,7.7,7,10,7.7,8,9,6.3,0.087,0.048,0.079,0.06,0.07,0.051,0.087,0.048,0.087,0.049,0.073,0.056,0.067,0.062,0.06,0.081,0.069,0.062,0.077,0.052,28.2,22.6,27.7,22.3,23,23,31,22,25.3,23,25,23.6,22,23.3,25,30,24,23.5,26,23.7,16.5,13.6,15.7,13.7,19,12,12.3,13,20.7,14,14.8,12.6,12.7,14.3,12,10,13,12,16.7,13,0.933,1.013,0.931,1.038,0.907,1.057,0.967,1.013,0.9,1.013,0.939,0.978,0.964,0.966,0.953,1.019,0.961,0.987,0.919,0.972
,Sat Nov 01 2025 00:00:00 GMT-0700 (Pacific Daylight Time),Orlando,,Washington,,9.5,0,,,,,Orlando,,Washington,,,115.5,118.4,121,118.3,123,108,110,123.5,121,115,120,129,126,135,107,127,114,139,126,122.3,1.1,1.075,1.187,1.073,1.255,1.052,1.017,1.082,1.187,1.07,1.143,1.171,1.236,1.224,1.092,1.237,1.054,1.218,1.236,1.138,0.5,0,0.5,1,10,15.2,12,14.7,16,17,8,13.5,12,16.3,11.3,15.2,12.7,16,11,16,10,16,12.7,14.7,13,10.2,14,9.3,14,12,12,8,14,11.7,31.7,37.6,27.3,35.7,24,37,36,35,27.3,39.3,0.505,0.49,0.487,0.461,0.495,0.486,0.521,0.448,0.487,0.518,5.7,5.6,6.3,5.3,7,6,5,5,6.3,6,6,6.8,7.7,7.7,6,8,4.3,7.5,7.7,6.3,7,6.8,6.3,6,10,3,7.7,7.5,6.3,6.3,8.5,10.8,7,11.7,5,16,10,9.5,7,11.7,0.06,0.056,0.055,0.048,0.091,0.026,0.065,0.058,0.055,0.054,0.072,0.09,0.06,0.098,0.045,0.14,0.083,0.078,0.06,0.098,22.5,26.6,26,27.7,29,25,19,29,26,25,26,27.8,26,28.3,24,29,26,28,26,27.7,16.5,16.4,14,17.3,13,22,19,15,14,17.3,15.2,12,13.3,10.3,21,6,17,12.5,13.3,11.7,0.967,0.944,1,0.927,1.01,0.903,0.935,0.939,1,0.947,0.963,0.996,1,1.036,0.908,1.078,0.929,1.018,1,0.981
,Sat Nov 01 2025 00:00:00 GMT-0700 (Pacific Daylight Time),Houston,,Boston,,5.5,0,,,,,Houston,,Boston,,,127.8,113.3,129,118.7,139,109,124,120.5,131.5,109.8,117.5,107.3,115,101,121,108,112,111,123,105.5,1.228,1.121,1.293,1.193,1.368,1.082,1.254,1.186,1.204,1.089,1.129,1.062,1.152,1.016,1.191,1.072,1.132,1.093,1.126,1.047,0,0.5,1,0.5,12.5,15.7,13,17.7,13,14,13,16,12,15.5,16.3,13.5,17.3,13,21,13,15.5,16.5,17,12,14.8,13,14.3,16.7,17,16,13,14,16.5,12.5,32.5,31.3,31.3,33.7,36,29,29,33,36,30.5,0.561,0.501,0.548,0.554,0.688,0.505,0.5,0.502,0.637,0.501,4.8,6,4.7,5.7,8,7,3,3.5,6.5,7.3,4.3,4.2,4.3,3.7,2,7,5.5,4,3,4.3,9.8,8.5,11,8,9,8,12,9,7.5,8.3,6.8,5.8,5,6.3,6,6,4.5,4.5,9,6.5,0.085,0.074,0.099,0.073,0.085,0.073,0.105,0.08,0.064,0.071,0.057,0.051,0.044,0.055,0.051,0.051,0.04,0.039,0.072,0.057,25.5,22,26.3,26.7,31,26,24,22.5,27,21.8,26.5,23,25.7,23,29,27,24,24,29,22.5,15.5,11.5,13.3,10,17,10,11.5,10,19.5,12.3,12.8,15.7,13.3,15,10,18,15,14,10.5,16.5,0.993,1.015,1.01,1.067,1,1.06,1.015,1.039,0.973,1.002,0.986,0.977,0.98,0.953,0.941,0.911,1,0.966,0.973,0.983
,Sat Nov 01 2025 00:00:00 GMT-0700 (Pacific Daylight Time),Detroit,,Dallas,,8.5,1,,,,,Dallas,,Detroit,,,115,107.8,116.3,113.3,135,107,116.3,107.8,113,--,114.2,115.4,115,111.7,116,105,115,115.4,113,--,1.079,1,1.082,1.05,1.279,0.969,1.082,1,1.075,--,1.072,1.071,1.07,1.035,1.099,0.951,1.07,1.071,1.075,--,0.5,1,0.5,0,11.2,9.2,11,9,13,5,11,9.2,11.5,--,11.8,11,12.7,10.7,12,13,12.7,11,10.5,--,15.2,8.6,16,8.3,14,7,16,8.6,14,--,33.2,34.8,33.3,35.7,32,40,33.3,34.8,33,--,0.521,0.455,0.534,0.449,0.527,0.481,0.534,0.455,0.5,--,7.8,5.2,6,6,8,7,6,5.2,10.5,--,5.4,5.2,5.7,4.3,5,7,5.7,5.2,5,--,8.6,7.6,9.7,7.3,11,4,9.7,7.6,7,--,9.2,8.8,8.7,7.7,5,8,8.7,8.8,10,--,0.072,0.063,0.081,0.06,0.091,0.031,0.081,0.063,0.059,--,0.076,0.076,0.07,0.066,0.042,0.068,0.07,0.076,0.084,--,25.4,23.2,24,24.3,29,21,24,23.2,27.5,--,21.6,25,21.3,24.7,22,20,21.3,25,22,--,16.4,17,18,16,13,19,18,17,14,--,15.8,14.6,16,13.7,16,12,16,14.6,15.5,--,0.989,0.922,0.981,0.929,1.009,0.891,0.981,0.922,1,--,0.976,0.981,0.966,1.003,0.991,1.063,0.966,0.981,0.99,--
