date,favorite,underdog,spread,fav_odds,dog_odds,fav_implied_prob,dog_implied_prob,model_fav_probability,model_dog_probability,fav_predictive_edge,dog_predictive_edge,best_edge,best_side,predicted_cover,actual_cover,correct_prediction,model_type
2025-10-22,Phoenix,Sacramento,4.5,104,-108,0.49019607843137253,0.5192307692307693,0.46491228070175444,0.5350877192982455,-0.025283797729618085,0.015856950067476228,0.015856950067476228,underdog,0,0.0,1,Home Favorite
2025-10-22,Minnesota,Portland,4.5,-110,-110,0.5238095238095238,0.5238095238095238,0.49526066350710896,0.504739336492891,-0.02854886030241488,-0.019070187316632792,-0.019070187316632792,underdog,0,0.0,1,Away Favorite
2025-10-23,Okla City,Indiana,8.5,-110,-110,0.5238095238095238,0.5238095238095238,0.2899520420761764,0.7100479579238236,-0.23385748173334742,0.18623843411429974,0.18623843411429974,underdog,0,0.0,1,Away Favorite
2025-10-23,Golden State,Denver,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.6216512688859469,0.3783487311140531,0.09784174507642307,-0.14546079269547074,0.09784174507642307,favorite,1,1.0,1,Home Favorite
2025-10-24,Toronto,Milwaukee,1.5,-107,102,0.5169082125603864,0.49504950495049505,0.8921452751610448,0.1078547248389552,0.37523706260065837,-0.38719478011153985,0.37523706260065837,favorite,1,0.0,0,Home Favorite
2025-10-24,Orlando,Atlanta,4.5,-107,105,0.5169082125603864,0.4878048780487805,0.7660537074679121,0.23394629253208787,0.2491454949075257,-0.2538585855166926,0.2491454949075257,favorite,1,0.0,0,Home Favorite
2025-10-24,Cleveland,Brooklyn,11.5,-106,-103,0.5145631067961165,0.5073891625615764,0.5640959181996913,0.4359040818003087,0.049532811403574795,-0.0714850807612677,0.049532811403574795,favorite,1,0.0,0,Away Favorite
2025-10-24,New York,Boston,3.5,-110,-110,0.5238095238095238,0.5238095238095238,0.6536759259194659,0.3463240740805341,0.12986640210994205,-0.17748544972898972,0.12986640210994205,favorite,1,1.0,1,Home Favorite
2025-10-24,Houston,Detroit,6.5,103,-106,0.49261083743842365,0.5145631067961165,0.8468349790712821,0.15316502092871787,0.3542241416328585,-0.36139808586739863,0.3542241416328585,favorite,1,0.0,0,Home Favorite
2025-10-24,Memphis,Miami,2.5,-106,101,0.5145631067961165,0.4975124378109453,0.31602429047402925,0.6839757095259708,-0.19853881632208725,0.18646327171502547,0.18646327171502547,underdog,0,0.0,1,Home Favorite
2025-10-24,San Antonio,New Orleans,4.5,-110,-110,0.5238095238095238,0.5238095238095238,0.1772702308177166,0.8227297691822835,-0.34653929299180725,0.29892024537275963,0.29892024537275963,underdog,0,0.0,1,Away Favorite
2025-10-24,Dallas,Washington,9.5,-110,-110,0.5238095238095238,0.5238095238095238,0.22059714084684356,0.7794028591531564,-0.30321238296268027,0.2555933353436326,0.2555933353436326,underdog,0,0.0,1,Home Favorite
2025-10-24,Minnesota,La Lakers,2.5,106,-112,0.4854368932038835,0.5283018867924528,0.19072289726711567,0.8092771027328843,-0.29471399593676784,0.2809752159404315,0.2809752159404315,underdog,0,0.0,1,Away Favorite
2025-10-24,Golden State,Portland,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.07350849922990088,0.9264915007700991,-0.45030102457962295,0.4026819769605753,0.4026819769605753,underdog,0,0.0,1,Away Favorite
2025-10-24,Sacramento,Utah,5.5,-110,-110,0.5238095238095238,0.5238095238095238,0.42505523042366783,0.5749447695763321,-0.098754293385856,0.05113524576680828,0.05113524576680828,underdog,0,0.0,1,Home Favorite
2025-10-24,La Clippers,Phoenix,9.5,-108,103,0.5192307692307693,0.49261083743842365,0.0,1.0,-0.5192307692307693,0.5073891625615763,0.5073891625615763,underdog,0,1.0,0,Home Favorite
2025-10-25,Orlando,Chicago,6.5,112,-119,0.4716981132075472,0.54337899543379,0.3471867260443774,0.6528132739556226,-0.12451138716316978,0.10943427852183263,0.10943427852183263,underdog,0,1.0,0,Home Favorite
2025-10-25,Okla City,Atlanta,6.5,101,-108,0.4975124378109453,0.5192307692307693,0.09017200790845531,0.9098279920915446,-0.40734042990249,0.39059722286077536,0.39059722286077536,underdog,0,1.0,0,Away Favorite
