date,favorite,underdog,spread,model_name,model_type,probability,predicted_cover,actual_cover,correct,week,Date,Favorite,Underdog,Fav. Odds,Dog Odds,fav_implied_prob,dog_implied_prob,model_fav_prob,model_dog_prob,regressed_fav_prob,regressed_dog_prob,fav_predictive_edge,dog_predictive_edge,best_edge,best_side,regressed_prediction,regressed_correct
2025-10-28,Miami,Charlotte,6.5,logistic,Home Favorite,0.8444250702552878,1,1,True,44,2025-10-28,Miami,Charlotte,-110,-110,0.5238095238095238,0.5238095238095238,0.8444250702552878,0.1555749297447122,0.6360249650655412,0.39492741588683977,0.11221544125601735,-0.12888210792268406,0.11221544125601735,favorite,1,1
2025-10-28,New York,Milwaukee,1.5,logistic,Away Favorite,0.5731430128801549,1,0,False,44,2025-10-28,New York,Milwaukee,-110,-110,0.5238095238095238,0.5238095238095238,0.5731430128801549,0.4268569871198451,0.5410762449842447,0.4898761359681363,0.017266721174720834,-0.03393338784138755,0.017266721174720834,favorite,1,0
2025-10-28,Okla City,Sacramento,10.5,logistic,Home Favorite,0.4683847189896408,0,0,True,44,2025-10-28,Okla City,Sacramento,-110,-110,0.5238095238095238,0.5238095238095238,0.4683847189896408,0.5316152810103592,0.5044108421225648,0.5265415388298162,-0.01939868168695902,0.002732015020292411,0.002732015020292411,underdog,1,0
2025-10-28,La Clippers,Golden State,1.5,logistic,Away Favorite,0.5092552579898886,1,0,False,44,2025-10-28,La Clippers,Golden State,-110,-110,0.5238095238095238,0.5238095238095238,0.5092552579898886,0.4907447420101114,0.5187155307726514,0.5122368501797294,-0.005093993036872413,-0.011572673629794417,-0.005093993036872413,favorite,1,0
2025-10-29,Houston,Toronto,5.5,logistic,Away Favorite,0.2873087441001813,0,1,False,44,2025-10-29,Houston,Toronto,-102,-106,0.504950495049505,0.5145631067961165,0.2873087441001813,0.7126912558998186,0.42877588221724167,0.5839079589824122,-0.07617461283226329,0.06934485218629571,0.06934485218629571,underdog,0,0
2025-10-29,Cleveland,Boston,3.5,logistic,Away Favorite,0.4844669057490143,0,0,True,44,2025-10-29,Cleveland,Boston,103,-106,0.49261083743842365,0.5145631067961165,0.4844669057490143,0.5155330942509857,0.48976046134713036,0.5149026024053207,-0.002850376091293294,0.00033949560920421007,0.00033949560920421007,underdog,0,1
2025-10-29,Orlando,Detroit,1.5,logistic,Away Favorite,0.80714915829129,1,0,False,44,2025-10-29,Orlando,Detroit,-110,108,0.5238095238095238,0.4807692307692308,0.80714915829129,0.19285084170871003,0.622978395878142,0.3799977945980485,0.09916887206861813,-0.10077143617118228,0.09916887206861813,favorite,1,0
2025-10-29,Atlanta,Brooklyn,8.5,logistic,Away Favorite,0.3075399148415251,0,0,True,44,2025-10-29,Atlanta,Brooklyn,105,-111,0.4878048780487805,0.5260663507109005,0.3075399148415251,0.6924600851584749,0.4247121409262411,0.5843041577675515,-0.06309273712253938,0.05823780705665105,0.05823780705665105,underdog,0,1
2025-10-29,Chicago,Sacramento,4.5,logistic,Home Favorite,0.3270754485673634,0,1,False,44,2025-10-29,Chicago,Sacramento,-111,106,0.5260663507109005,0.4854368932038835,0.3270754485673634,0.6729245514326365,0.4564195349606625,0.551057573583947,-0.06964681575023796,0.06562068038006352,0.06562068038006352,underdog,0,0
2025-10-29,Dallas,Indiana,5.5,logistic,Home Favorite,0.4504407958527668,0,0,True,44,2025-10-29,Dallas,Indiana,-114,103,0.5327102803738317,0.49261083743842365,0.4504407958527668,0.5495592041472332,0.503915960791459,0.5125427657865069,-0.028794319582372774,0.019931928348083272,0.019931928348083272,underdog,1,0
2025-10-29,Denver,New Orleans,12.5,logistic,Home Favorite,0.6772658785142587,1,1,True,44,2025-10-29,Denver,New Orleans,-110,-110,0.5238095238095238,0.5238095238095238,0.6772658785142587,0.3227341214857413,0.577519247956181,0.4534331329961999,0.0537097241466572,-0.07037639081332392,0.0537097241466572,favorite,1,1
2025-10-29,Portland,Utah,3.5,logistic,Away Favorite,0.6473558449901119,1,0,False,44,2025-10-29,Portland,Utah,-110,-110,0.5238095238095238,0.5238095238095238,0.6473558449901119,0.3526441550098881,0.5670507362227296,0.46390164472965134,0.043241212413205776,-0.059907879079872495,0.043241212413205776,favorite,1,0
2025-10-29,Minnesota,La Lakers,7.5,logistic,Home Favorite,0.3482585645678021,0,0,True,44,2025-10-29,Minnesota,La Lakers,-101,-109,0.5024875621890548,0.5215311004784688,0.3482585645678021,0.651741435432198,0.44850741302161634,0.567104717712274,-0.05398014916743843,0.04557361723380515,0.04557361723380515,underdog,0,1
2025-10-29,Memphis,Phoenix,1.5,logistic,Away Favorite,0.4539820068109847,0,0,True,44,2025-10-29,Memphis,Phoenix,-109,101,0.5215311004784688,0.4975124378109453,0.4539820068109847,0.5460179931890152,0.4978889176948494,0.5144893821932698,-0.02364218278361946,0.0169769443823245,0.0169769443823245,underdog,0,1
2025-10-30,Orlando,Charlotte,1.5,logistic,Away Favorite,0.5850617098536243,1,1,True,44,2025-10-30,Orlando,Charlotte,-122,109,0.5495495495495496,0.4784688995215311,0.5850617098536243,0.41493829014637573,0.5619788056559758,0.4562331862402267,0.0124292561064262,-0.022235713281304414,0.0124292561064262,favorite,1,1
2025-10-30,Golden State,Milwaukee,3.5,logistic,Away Favorite,0.2991247355805113,0,0,True,44,2025-10-30,Golden State,Milwaukee,-101,-111,0.5024875621890548,0.5260663507109005,0.2991247355805113,0.7008752644194887,0.43131057287606456,0.5872494705089063,-0.07117698931299021,0.061183119798005836,0.061183119798005836,underdog,0,1
2025-10-30,Okla City,Washington,15.5,logistic,Away Favorite,0.446949654226545,0,0,True,44,2025-10-30,Okla City,Washington,101,-107,0.4975124378109453,0.5169082125603864,0.446949654226545,0.553050345773455,0.4798154635564052,0.5295579591849604,-0.017696974254540088,0.012649746624573965,0.012649746624573965,underdog,0,1
2025-10-30,San Antonio,Miami,5.5,logistic,Away Favorite,0.2213909955083177,0,0,True,44,2025-10-30,San Antonio,Miami,-107,103,0.5169082125603864,0.49261083743842365,0.2213909955083177,0.7786090044916822,0.4134771865921624,0.5927101959070642,-0.10343102596822401,0.10009935846864054,0.10009935846864054,underdog,0,1
2025-10-31,Atlanta,Indiana,2.5,logistic,Away Favorite,0.375464382030963,0,1,False,44,2025-10-31,Atlanta,Indiana,103,-106,0.49261083743842365,0.5145631067961165,0.375464382030963,0.624535617969037,0.45160957804581237,0.5530534857066387,-0.04100125939261129,0.038490378910522205,0.038490378910522205,underdog,0,0
2025-10-31,Boston,Philadelphia,1.5,logistic,Away Favorite,0.5073803282591188,1,0,False,44,2025-10-31,Boston,Philadelphia,-102,-107,0.504950495049505,0.5169082125603864,0.5073803282591188,0.49261967174088117,0.5058009366728698,0.5084072232735596,0.0008504416233648948,-0.008500989286826854,0.0008504416233648948,favorite,1,0
2025-10-31,Cleveland,Toronto,4.5,logistic,Home Favorite,0.660245628738364,1,0,False,44,2025-10-31,Cleveland,Toronto,-102,-105,0.504950495049505,0.5121951219512195,0.660245628738364,0.339754371261636,0.5593037918406056,0.4518408592098653,0.05435329679110068,-0.06035426274135425,0.05435329679110068,favorite,1,0
2025-10-31,New York,Chicago,5.5,logistic,Away Favorite,0.578823553319279,1,0,False,44,2025-10-31,New York,Chicago,-110,-110,0.5238095238095238,0.5238095238095238,0.578823553319279,0.42117644668072096,0.5430644341379381,0.4878879468144428,0.01925491032841431,-0.03592157699508103,0.01925491032841431,favorite,1,0
2025-10-31,Memphis,La Lakers,2.5,logistic,Away Favorite,0.4146695648102493,0,1,False,44,2025-10-31,Memphis,La Lakers,104,-111,0.49019607843137253,0.5260663507109005,0.4146695648102493,0.5853304351897507,0.4637617986639794,0.546808780278498,-0.026434279767393154,0.02074242956759753,0.02074242956759753,underdog,0,0
2025-10-31,Phoenix,Utah,3.5,logistic,Home Favorite,0.5288361178153695,1,1,True,44,2025-10-31,Phoenix,Utah,-110,-110,0.5238095238095238,0.5238095238095238,0.5288361178153695,0.47116388218463046,0.5255688317115699,0.5053835492408112,0.0017593079020460367,-0.018425974568712644,0.0017593079020460367,favorite,1,1
2025-10-31,Denver,Portland,5.5,logistic,Away Favorite,0.3394715385917197,0,0,True,44,2025-10-31,Denver,Portland,108,-113,0.4807692307692308,0.5305164319248826,0.3394715385917197,0.6605284614082803,0.4313150385071019,0.5760206422440718,-0.04945419226212888,0.045504210319189164,0.045504210319189164,underdog,0,1
2025-10-31,La Clippers,New Orleans,10.5,logistic,Home Favorite,0.7518618281883583,1,0,False,44,2025-10-31,La Clippers,New Orleans,-110,-110,0.5238095238095238,0.5238095238095238,0.7518618281883583,0.24813817181164166,0.6036278303421159,0.4273245506102651,0.07981830653259203,-0.09648497319925875,0.07981830653259203,favorite,1,0
2025-11-01,Orlando,Washington,9.5,logistic,Away Favorite,0.7350221370922224,1,1,True,44,2025-11-01,Orlando,Washington,109,-112,0.4784688995215311,0.5283018867924528,0.7350221370922224,0.2649778629077776,0.5682625326712731,0.4361384784328165,0.08979363314974204,-0.09216340835963632,0.08979363314974204,favorite,1,1
2025-11-01,Minnesota,Charlotte,4.5,logistic,Away Favorite,0.509975953454262,1,1,True,44,2025-11-01,Minnesota,Charlotte,104,-112,0.49019607843137253,0.5283018867924528,0.509975953454262,0.49002404654573795,0.49711903468938384,0.5149046427061026,0.006922956258011315,-0.013397244086350235,0.006922956258011315,favorite,0,0
2025-11-01,Golden State,Indiana,11.5,logistic,Away Favorite,0.3640501422828135,0,0,True,44,2025-11-01,Golden State,Indiana,113,-117,0.4694835680751174,0.5391705069124424,0.3640501422828135,0.6359498577171865,0.43258186904781104,0.5730432796941027,-0.036901699027306334,0.03387277278166034,0.03387277278166034,underdog,0,1
