date,favorite,underdog,spread,model_name,model_type,probability,predicted_cover,actual_cover,correct,week
2025-11-11,Indiana,Utah,2.5,logistic,Away Favorite,0.3438413007888014,0.0,0,True,46
2025-11-11,Denver,Sacramento,8.5,logistic,Away Favorite,0.5496681720365346,1.0,1,True,46
2025-11-12,Milwaukee,Charlotte,4.5,logistic,Away Favorite,0.6042915366491887,1.0,0,False,46
2025-11-12,Detroit,Chicago,1.5,logistic,Away Favorite,0.5834974829853569,1.0,0,False,46
2025-11-12,New York,Orlando,4.5,logistic,Home Favorite,0.46995092872393335,0.0,0,True,46
2025-11-12,Boston,Memphis,6.5,logistic,Home Favorite,0.5363238507679013,1.0,1,True,46
2025-11-12,Miami,Cleveland,5.5,logistic,Home Favorite,0.5984376072117517,1.0,0,False,46
2025-11-12,Houston,Washington,16.5,logistic,Home Favorite,0.7421996987345647,1.0,1,True,46
2025-11-12,Portland,New Orleans,8.5,logistic,Away Favorite,0.6022375448586441,1.0,0,False,46
2025-11-12,San Antonio,Golden State,4.5,logistic,Away Favorite,0.43040018361507015,0.0,1,False,46
2025-11-12,Dallas,Phoenix,1.5,logistic,Away Favorite,0.3881117198219381,0.0,1,False,46
2025-11-12,Okla City,La Lakers,6.5,logistic,Away Favorite,0.4720765262379396,0.0,0,True,46
2025-11-12,Atlanta,Sacramento,3.5,logistic,Away Favorite,0.5984751040009672,1.0,1,True,46
2025-11-12,Denver,La Clippers,3.5,logistic,Away Favorite,0.3796440410153646,0.0,1,False,46
2025-11-14,New York,Miami,6.5,logistic,Home Favorite,0.6198779819191205,1.0,1,True,46
2025-11-14,Orlando,Brooklyn,13.5,logistic,Home Favorite,0.5677195703187415,1.0,0,False,46
2025-11-14,Detroit,Philadelphia,4.5,logistic,Home Favorite,0.4778336762975614,0.0,1,False,46
2025-11-14,Houston,Portland,7.5,logistic,Home Favorite,0.7009777874379963,1.0,1,True,46
2025-11-14,Milwaukee,Charlotte,9.5,logistic,Home Favorite,0.4444515435172093,0.0,1,False,46
2025-11-14,Minnesota,Sacramento,11.5,logistic,Home Favorite,0.5054513095719967,1.0,1,True,46
2025-11-14,La Lakers,New Orleans,9.5,logistic,Away Favorite,0.4344149278412126,0.0,1,False,46
2025-11-14,La Clippers,Dallas,2.5,logistic,Away Favorite,0.43255179906875685,0.0,1,False,46
2025-11-14,San Antonio,Golden State,2.5,logistic,Away Favorite,0.2787768637359383,0.0,0,True,46
2025-11-15,Cleveland,Memphis,11.5,logistic,Home Favorite,0.510039454220731,1.0,0,False,46
2025-11-15,Okla City,Charlotte,15.5,logistic,Away Favorite,0.44535698646319916,0.0,0,True,46
2025-11-15,Toronto,Indiana,6.5,logistic,Away Favorite,0.616100234137145,1.0,1,True,46
2025-11-15,La Lakers,Milwaukee,1.5,logistic,Away Favorite,0.550817023068793,1.0,1,True,46
2025-11-15,Minnesota,Denver,2.5,logistic,Home Favorite,0.44825918799056275,0.0,0,True,46
2025-11-16,San Antonio,Sacramento,8.5,logistic,Away Favorite,0.5973803549523378,1.0,0,False,46
2025-11-16,Washington,Brooklyn,2.5,logistic,Home Favorite,0.6579519665216671,1.0,0,False,46
2025-11-16,Houston,Orlando,7.5,logistic,Home Favorite,0.5893372591265211,1.0,0,False,46
2025-11-16,Golden State,New Orleans,10.5,logistic,Away Favorite,0.5533014937291382,1.0,1,True,46
2025-11-16,Portland,Dallas,4.5,logistic,Away Favorite,0.5156830533365754,1.0,0,False,46
2025-11-16,Atlanta,Phoenix,1.5,logistic,Away Favorite,0.3137901931573007,0.0,1,False,46
2025-11-16,Chicago,Utah,4.5,logistic,Away Favorite,0.635636473215637,1.0,0,False,46
2025-10-22,Cleveland,New York,1.5,linear,Away Favorite,0.49526066350710896,0.0,0,True,43
2025-10-22,Charlotte,Brooklyn,5.5,linear,Home Favorite,0.46491228070175444,0.0,1,False,43
2025-10-22,Orlando,Miami,8.5,linear,Home Favorite,0.46491228070175444,0.0,0,True,43
2025-10-22,Atlanta,Toronto,5.5,linear,Home Favorite,0.46491228070175444,0.0,0,True,43
2025-10-22,Boston,Philadelphia,4.5,linear,Home Favorite,0.46491228070175444,0.0,0,True,43
2025-10-22,Detroit,Chicago,2.5,linear,Away Favorite,0.49526066350710896,0.0,0,True,43
2025-10-22,Memphis,New Orleans,3.5,linear,Home Favorite,0.46491228070175444,0.0,1,False,43
2025-10-22,Milwaukee,Washington,10.5,linear,Home Favorite,0.46491228070175444,0.0,1,False,43
2025-10-22,La Clippers,Utah,9.5,linear,Away Favorite,0.49526066350710896,0.0,0,True,43
2025-10-22,Dallas,San Antonio,2.5,linear,Home Favorite,0.46491228070175444,0.0,0,True,43
2025-10-22,Phoenix,Sacramento,4.5,linear,Home Favorite,0.46491228070175444,0.0,0,True,43
2025-10-22,Minnesota,Portland,4.5,linear,Away Favorite,0.49526066350710896,0.0,0,True,43
2025-10-23,Okla City,Indiana,8.5,linear,Away Favorite,0.2899520420761764,0.0,0,True,43
2025-10-23,Golden State,Denver,2.5,linear,Home Favorite,0.6216512688859469,1.0,1,True,43
2025-10-24,Toronto,Milwaukee,1.5,linear,Home Favorite,0.8921452751610448,1.0,0,False,43
2025-10-24,Orlando,Atlanta,4.5,linear,Home Favorite,0.7660537074679121,1.0,0,False,43
2025-10-24,Cleveland,Brooklyn,11.5,linear,Away Favorite,0.5640959181996913,1.0,0,False,43
2025-10-24,New York,Boston,3.5,linear,Home Favorite,0.6536759259194659,1.0,1,True,43
2025-10-24,Houston,Detroit,6.5,linear,Home Favorite,0.8468349790712821,1.0,0,False,43
2025-10-24,Memphis,Miami,2.5,linear,Home Favorite,0.31602429047402925,0.0,0,True,43
2025-10-24,San Antonio,New Orleans,4.5,linear,Away Favorite,0.1772702308177166,0.0,0,True,43
2025-10-24,Dallas,Washington,9.5,linear,Home Favorite,0.22059714084684356,0.0,0,True,43
2025-10-24,Minnesota,La Lakers,2.5,linear,Away Favorite,0.19072289726711567,0.0,0,True,43
2025-10-24,Golden State,Portland,2.5,linear,Away Favorite,0.07350849922990088,0.0,0,True,43
2025-10-24,Sacramento,Utah,5.5,linear,Home Favorite,0.42505523042366783,0.0,0,True,43
2025-10-24,La Clippers,Phoenix,9.5,linear,Home Favorite,0.0,0.0,1,False,43
2025-10-25,Orlando,Chicago,6.5,linear,Home Favorite,0.3471867260443774,0.0,1,False,43
2025-10-25,Okla City,Atlanta,6.5,linear,Away Favorite,0.09017200790845531,0.0,1,False,43
2025-10-25,Philadelphia,Charlotte,4.5,linear,Home Favorite,0.215804519414232,0.0,0,True,43
2025-10-25,Memphis,Indiana,1.5,linear,Home Favorite,0.2662267493115773,0.0,1,False,43
2025-10-25,Denver,Phoenix,13.5,linear,Home Favorite,0.6337418061443535,1.0,1,True,43
2025-10-26,San Antonio,Brooklyn,10.5,linear,Away Favorite,0.20971894110909156,0.0,0,True,43
2025-10-26,Detroit,Boston,3.5,linear,Home Favorite,0.16413343078426057,0.0,1,False,43
2025-10-26,Cleveland,Milwaukee,6.5,linear,Home Favorite,0.9020800269419703,1.0,0,False,43
2025-10-26,New York,Miami,2.5,linear,Away Favorite,0.909347720315951,1.0,0,False,43
2025-10-26,Washington,Charlotte,2.5,linear,Home Favorite,0.5892219875980793,1.0,0,False,43
2025-10-26,Minnesota,Indiana,12.5,linear,Home Favorite,0.48652646381993975,0.0,0,True,43
2025-10-26,Dallas,Toronto,1.5,linear,Home Favorite,0.2109989399605806,0.0,1,False,43
2025-10-26,La Clippers,Portland,8.5,linear,Home Favorite,0.7684432644404241,1.0,0,False,43
2025-10-26,La Lakers,Sacramento,2.5,linear,Away Favorite,0.24970128157742782,0.0,1,False,43
2025-10-27,Cleveland,Detroit,2.5,linear,Away Favorite,0.8126577042092262,1.0,1,True,44
2025-10-27,Orlando,Philadelphia,5.5,linear,Away Favorite,0.4720962839110013,0.0,0,True,44
2025-10-27,Atlanta,Chicago,2.5,linear,Away Favorite,0.0,0.0,0,True,44
2025-10-27,Houston,Brooklyn,15.5,linear,Home Favorite,0.9331602902547147,1.0,1,True,44
2025-10-27,New Orleans,Boston,1.5,linear,Home Favorite,0.5943559623495377,1.0,0,False,44
2025-10-27,San Antonio,Toronto,4.5,linear,Away Favorite,0.21435137892230294,0.0,0,True,44
2025-10-27,Okla City,Dallas,8.5,linear,Away Favorite,0.7006329311196107,1.0,0,False,44
2025-10-27,Utah,Phoenix,1.5,linear,Home Favorite,0.9140750951888441,1.0,1,True,44
