date,favorite,underdog,spread,fav_odds,dog_odds,fav_implied_prob,dog_implied_prob,actual_cover,avg_fav_prob,avg_dog_prob,avg_standardized_fav,avg_standardized_dog,avg_fav_edge,avg_dog_edge,avg_best_edge,avg_best_side,avg_predicted_cover,avg_correct
2025-10-22,Cleveland,New York,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.4579411782283875,0.5420588217716125,0.5007556028561261,0.5301967780962549,-0.023053920953397755,0.006387254286731037,0.006387254286731037,UNDERDOG,0,1
2025-10-22,Charlotte,Brooklyn,5.5,109,-113,0.4784688995215311,0.5305164319248826,1.0,0.48452477106038405,0.5154752289396158,0.48058845456012966,0.5252520108800393,0.002119555038598564,-0.00526442104484337,0.002119555038598564,FAVORITE,1,1
2025-10-22,Orlando,Miami,8.5,100,-103,0.5,0.5073891625615764,0.0,0.48452477106038405,0.5154752289396158,0.49458366987113445,0.5102192857938902,-0.005416330128865554,0.002830123232313797,0.002830123232313797,UNDERDOG,0,1
2025-10-22,Atlanta,Toronto,5.5,-101,100,0.5024875621890548,0.5,0.0,0.48452477106038405,0.5154752289396158,0.49620058529402,0.5054163301288656,-0.006286976895034768,0.005416330128865554,0.005416330128865554,UNDERDOG,0,1
2025-10-22,Boston,Philadelphia,4.5,-104,101,0.5098039215686274,0.4975124378109453,0.0,0.48452477106038405,0.5154752289396158,0.5009562188907423,0.50379941470598,-0.00884770267788515,0.006286976895034713,0.006286976895034713,UNDERDOG,0,1
2025-10-22,Detroit,Chicago,2.5,-105,100,0.5121951219512195,0.5,0.0,0.4579411782283875,0.5420588217716125,0.49320624164822835,0.5147205876200643,-0.018988880302991173,0.01472058762006434,0.01472058762006434,UNDERDOG,0,1
2025-10-22,Memphis,New Orleans,3.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.48452477106038405,0.5154752289396158,0.5100598603473249,0.5208925206050561,-0.013749663462198969,-0.0029170032044677496,-0.0029170032044677496,UNDERDOG,0,0
2025-10-22,Milwaukee,Washington,10.5,105,-117,0.4878048780487805,0.5391705069124424,1.0,0.48452477106038405,0.5154752289396158,0.48665684060284176,0.530877159621953,-0.001148037445938721,-0.008293347290489361,-0.001148037445938721,FAVORITE,1,1
2025-10-22,La Clippers,Utah,9.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.4579411782283875,0.5420588217716125,0.5007556028561261,0.5301967780962549,-0.023053920953397755,0.006387254286731037,0.006387254286731037,UNDERDOG,0,1
2025-10-22,Dallas,San Antonio,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.48452477106038405,0.5154752289396158,0.5100598603473249,0.5208925206050561,-0.013749663462198969,-0.0029170032044677496,-0.0029170032044677496,UNDERDOG,0,1
2025-10-22,Phoenix,Sacramento,4.5,104,-108,0.4901960784313725,0.5192307692307693,0.0,0.48452477106038405,0.5154752289396158,0.4882111208515265,0.5179163301288656,-0.0019849575798459584,-0.0013144391019036528,-0.0013144391019036528,UNDERDOG,0,1
2025-10-22,Minnesota,Portland,4.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.4579411782283875,0.5420588217716125,0.5007556028561261,0.5301967780962549,-0.023053920953397755,0.006387254286731037,0.006387254286731037,UNDERDOG,0,1
2025-10-23,Okla City,Indiana,8.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.34866093913985036,0.6513390608601497,0.4625075191751381,0.5684448617772428,-0.06130200463438573,0.04463533796771901,0.04463533796771901,UNDERDOG,0,1
2025-10-23,Golden State,Denver,2.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.4747456975554591,0.5252543024445409,0.5066371846206011,0.5243151963317798,-0.01717233918892269,0.0005056725222559733,0.0005056725222559733,UNDERDOG,0,0
2025-10-24,Toronto,Milwaukee,1.5,-107,102,0.5169082125603864,0.495049504950495,0.0,0.7754771127449492,0.22452288725505076,0.6074073276249834,0.4003651887570895,0.09049911506459696,-0.0946843161934055,0.09049911506459696,FAVORITE,1,0
2025-10-24,Orlando,Atlanta,4.5,-107,105,0.5169082125603864,0.4878048780487805,0.0,0.6383742517396673,0.36162574826033256,0.5594213262731348,0.44364218262282373,0.04251311371274835,-0.044162695425956744,0.04251311371274835,FAVORITE,1,0
2025-10-24,Cleveland,Brooklyn,11.5,-106,-103,0.5145631067961165,0.5073891625615764,0.0,0.38325361133020563,0.6167463886697944,0.4686047833830477,0.5456641916994527,-0.045958323413068825,0.03827502913787628,0.03827502913787628,UNDERDOG,0,1
2025-10-24,New York,Boston,3.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.48813073531636625,0.5118692646836337,0.5113219478369186,0.5196304331154623,-0.012487575972605192,-0.004179090694061527,-0.004179090694061527,UNDERDOG,0,0
2025-10-24,Houston,Detroit,6.5,103,-106,0.4926108374384236,0.5145631067961165,0.0,0.4928211948565355,0.5071788051434645,0.4926844625347628,0.5119786012176883,7.362509633918046e-05,-0.0025845055784281534,7.362509633918046e-05,FAVORITE,1,0
2025-10-24,Memphis,Miami,2.5,-106,101,0.5145631067961165,0.4975124378109453,0.0,0.4565041827660127,0.5434958172339873,0.4942424833855802,0.51360662060901,-0.02032062341053631,0.016094182798064682,0.016094182798064682,UNDERDOG,0,1
2025-10-24,San Antonio,New Orleans,4.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.3696598529913108,0.6303401470086891,0.4698571390231493,0.5610952419292317,-0.05395238478637454,0.03728571811970782,0.03728571811970782,UNDERDOG,0,1
2025-10-24,Dallas,Washington,9.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.42452362825645573,0.5754763717435444,0.48905946036595,0.541892920586431,-0.03475006344357384,0.01808339677690718,0.01808339677690718,UNDERDOG,0,1
2025-10-24,Minnesota,La Lakers,2.5,106,-112,0.4854368932038835,0.5283018867924528,0.0,0.5125671599803672,0.48743284001963283,0.4949324865756528,0.5139977204219659,0.009495593371769306,-0.014304166370486926,0.009495593371769306,FAVORITE,1,0
2025-10-24,Golden State,Portland,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.44641900103202137,0.5535809989679785,0.4967228408373979,0.534229540114983,-0.02708668297212591,0.01042001630545919,0.01042001630545919,UNDERDOG,0,1
2025-10-24,Sacramento,Utah,5.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.3456472009330097,0.6543527990669903,0.46145271080274386,0.5694996701496371,-0.062356813006779976,0.04569014634011326,0.04569014634011326,UNDERDOG,0,1
2025-10-24,La Clippers,Phoenix,9.5,-108,103,0.5192307692307693,0.4926108374384236,1.0,0.22315021197900436,0.7768497880209956,0.41560257419265156,0.5920944701423239,-0.10362819503811771,0.09948363270390026,0.09948363270390026,UNDERDOG,0,0
2025-10-25,Orlando,Chicago,6.5,112,-119,0.4716981132075472,0.54337899543379,1.0,0.37580596039604014,0.6241940396039598,0.43813585972351965,0.5716642608933494,-0.03356225348402753,0.02828526545955945,0.02828526545955945,UNDERDOG,0,0
2025-10-25,Okla City,Atlanta,6.5,101,-108,0.4975124378109453,0.5192307692307693,1.0,0.4196721305546668,0.5803278694453332,0.4702683302712478,0.5406147543058666,-0.02724410753969747,0.02138398507509731,0.02138398507509731,UNDERDOG,0,0
2025-10-25,Philadelphia,Charlotte,4.5,-106,102,0.5145631067961165,0.495049504950495,0.0,0.39969322607768987,0.6003067739223102,0.47435864854466714,0.5318895490906304,-0.04020445825144936,0.036840044140135364,0.036840044140135364,UNDERDOG,0,1
2025-10-25,Memphis,Indiana,1.5,105,-113,0.4878048780487805,0.5305164319248826,1.0,0.26895402256821244,0.7310459774317876,0.4112070786305817,0.6007017728522994,-0.07659779941819878,0.0701853409274168,0.0701853409274168,UNDERDOG,0,0
2025-10-25,Denver,Phoenix,13.5,106,-113,0.4854368932038835,0.5305164319248826,1.0,0.6036148434979934,0.39638515650200656,0.526799175806822,0.483570485526876,0.041362282602938505,-0.046945946398006644,0.041362282602938505,FAVORITE,1,1
2025-10-26,San Antonio,Brooklyn,10.5,-111,105,0.5260663507109005,0.4878048780487805,0.0,0.24946565601753484,0.7505343439824652,0.4292561075682225,0.5797601911255701,-0.09681024314267794,0.09195531307678961,0.09195531307678961,UNDERDOG,0,1
2025-10-26,Detroit,Boston,3.5,-104,-103,0.5098039215686274,0.5073891625615764,1.0,0.3526195584875278,0.6473804415124722,0.4547893944902426,0.5563861101943899,-0.055014527078384834,0.04899694763281348,0.04899694763281348,UNDERDOG,0,0
2025-10-26,Cleveland,Milwaukee,6.5,-105,-101,0.5121951219512195,0.5024875621890548,0.0,0.7393388856930355,0.2606611143069644,0.5916954392608551,0.41784830543032314,0.07950031730963558,-0.08463925675873163,0.07950031730963558,FAVORITE,1,0
2025-10-26,New York,Miami,2.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.7271914695473769,0.2728085304526231,0.5949932048177724,0.43595917613460855,0.07118368100824857,-0.08785034767491529,0.07118368100824857,FAVORITE,1,0
2025-10-26,Washington,Charlotte,2.5,101,-111,0.4975124378109453,0.5260663507109005,0.0,0.6179811804002886,0.3820188195997113,0.5396764977172155,0.47564971482198426,0.0421640599062702,-0.050416635888916206,0.0421640599062702,FAVORITE,1,0
2025-10-26,Minnesota,Indiana,12.5,102,-105,0.495049504950495,0.5121951219512195,0.0,0.4542310355124108,0.5457689644875892,0.48076304064716546,0.5239459668389489,-0.014286464303329527,0.011750844887729373,0.011750844887729373,UNDERDOG,0,1
2025-10-26,Dallas,Toronto,1.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.436462151160235,0.563537848839765,0.4932379433822727,0.5377144375701082,-0.03057158042725111,0.013904913760584336,0.013904913760584336,UNDERDOG,0,0
2025-10-26,La Clippers,Portland,8.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.49636766091178686,0.5036323390882131,0.5142048717953158,0.516747509157065,-0.009604652014208015,-0.0070620146524588145,-0.0070620146524588145,UNDERDOG,0,1
2025-10-26,La Lakers,Sacramento,2.5,-111,107,0.5260663507109005,0.4830917874396135,1.0,0.2610973263980586,0.7389026736019413,0.4333271922014058,0.5726255975964283,-0.09273915850949466,0.08953381015681477,0.08953381015681477,UNDERDOG,0,0
2025-10-27,Cleveland,Detroit,2.5,100,-102,0.5,0.504950495049505,1.0,0.5717239843682844,0.4282760156317157,0.5251033945288995,0.4781144272532787,0.025103394528899536,-0.02683606779622627,0.025103394528899536,FAVORITE,1,1
2025-10-27,Orlando,Philadelphia,5.5,-117,113,0.5391705069124424,0.4694835680751174,0.0,0.3915512707948853,0.6084487292051146,0.4875037742712974,0.5181213744706163,-0.05166673264114502,0.04863780639549897,0.04863780639549897,UNDERDOG,0,1
2025-10-27,Atlanta,Chicago,2.5,101,-107,0.4975124378109453,0.5169082125603864,0.0,0.16535413070163246,0.8346458692983675,0.3812570303226858,0.6281163924186799,-0.11625540748825947,0.11120817985829345,0.11120817985829345,UNDERDOG,0,1
2025-10-27,Houston,Brooklyn,15.5,-106,104,0.5145631067961165,0.4901960784313725,1.0,0.6007278327075142,0.3992721672924858,0.5447207608651057,0.45837270953276216,0.03015765406898918,-0.031823368898610316,0.03015765406898918,FAVORITE,1,1
2025-10-27,New Orleans,Boston,1.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.40905486249589146,0.5909451375041086,0.48364539234975246,0.5473069886026285,-0.04016413145977138,0.02349746479310466,0.02349746479310466,UNDERDOG,0,1
2025-10-27,San Antonio,Toronto,4.5,-107,106,0.5169082125603864,0.4854368932038835,0.0,0.32783301101169404,0.672166988988306,0.4507318920183441,0.5507924267284314,-0.06617632054204231,0.06535553352454793,0.06535553352454793,UNDERDOG,0,1
2025-10-27,Okla City,Dallas,8.5,-110,-110,0.5238095238095238,0.5238095238095238,0.0,0.5061074564768407,0.49389254352315926,0.5176138002430848,0.5133385807092963,-0.006195723566439049,-0.010470943100227559,-0.006195723566439049,FAVORITE,1,0
2025-10-27,Utah,Phoenix,1.5,-110,-110,0.5238095238095238,0.5238095238095238,1.0,0.723850150500316,0.27614984949968396,0.593823743151301,0.43712863780107986,0.0700142193417772,-0.08668088600844398,0.0700142193417772,FAVORITE,1,1
2025-10-27,Denver,Minnesota,6.5,-104,100,0.5098039215686274,0.5,1.0,0.6702562616574248,0.32974373834257525,0.5659622405997065,0.44041030841990136,0.05615831903107904,-0.059589691580098636,0.05615831903107904,FAVORITE,1,1
