Date,Home,Away,Home Score,Away Score,Winner,Status
2026-02-21,Phoenix,Orlando,113,110,Phoenix,STATUS_FINAL
2026-02-21,New Orleans,Philadelphia,126,111,New Orleans,STATUS_FINAL
2026-02-21,Miami,Memphis,136,120,Miami,STATUS_FINAL
2026-02-21,Chicago,Detroit,110,126,Detroit,STATUS_FINAL
2026-02-21,San Antonio,Sacramento,139,122,San Antonio,STATUS_FINAL
2026-02-21,New York,Houston,108,106,New York,STATUS_FINAL
