Date,Home,Away,Home Score,Away Score,Winner,Status
2026-01-15,Orlando,Memphis,118,111,Orlando,STATUS_FINAL
2026-01-15,Detroit,Phoenix,108,105,Detroit,STATUS_FINAL
2026-01-15,Miami,Boston,114,119,Boston,STATUS_FINAL
2026-01-15,Houston,Oklahoma City,91,111,Oklahoma City,STATUS_FINAL
2026-01-15,San Antonio,Milwaukee,119,101,San Antonio,STATUS_FINAL
2026-01-15,Dallas,Utah,144,122,Dallas,STATUS_FINAL
2026-01-15,Golden State,New York,126,113,Golden State,STATUS_FINAL
2026-01-15,Portland,Atlanta,117,101,Portland,STATUS_FINAL
2026-01-15,Los Angeles,Charlotte,117,135,Charlotte,STATUS_FINAL
