Date,Home,Away,Home Score,Away Score,Winner,Status
2025-11-15,Cleveland,Memphis,108,100,Cleveland,STATUS_FINAL
2025-11-15,Charlotte,Oklahoma City,96,109,Oklahoma City,STATUS_FINAL
2025-11-15,Indiana,Toronto,111,129,Toronto,STATUS_FINAL
2025-11-15,Milwaukee,Los Angeles,95,119,Los Angeles,STATUS_FINAL
2025-11-15,Minnesota,Denver,112,123,Denver,STATUS_FINAL
