Date,Home,Away,Home Score,Away Score,Winner,Status
2026-03-12,Detroit,Philadelphia,131,109,Detroit,STATUS_FINAL
2026-03-12,Indiana,Phoenix,108,123,Phoenix,STATUS_FINAL
2026-03-12,Orlando,Washington,136,131,Orlando,STATUS_FINAL
2026-03-12,Atlanta,Brooklyn,108,97,Atlanta,STATUS_FINAL
2026-03-12,Miami,Milwaukee,112,105,Miami,STATUS_FINAL
2026-03-12,Memphis,Dallas,112,120,Dallas,STATUS_FINAL
2026-03-12,San Antonio,Denver,131,136,Denver,STATUS_FINAL
2026-03-12,Oklahoma City,Boston,104,102,Oklahoma City,STATUS_FINAL
2026-03-12,Los Angeles,Chicago,142,130,Los Angeles,STATUS_FINAL
