Date,Home,Away,Home Score,Away Score,Winner,Status
2026-01-21,Charlotte,Cleveland,87,94,Cleveland,STATUS_FINAL
2026-01-21,Boston,Indiana,119,104,Boston,STATUS_FINAL
2026-01-21,New York,Brooklyn,120,66,New York,STATUS_FINAL
2026-01-21,Memphis,Atlanta,122,124,Atlanta,STATUS_FINAL
2026-01-21,New Orleans,Detroit,104,112,Detroit,STATUS_FINAL
2026-01-21,Milwaukee,Oklahoma City,102,122,Oklahoma City,STATUS_FINAL
2026-01-21,Sacramento,Toronto,109,122,Toronto,STATUS_FINAL
