Date,Home,Away,Home Score,Away Score,Winner,Status
2026-04-15,Philadelphia,Orlando,109,97,Philadelphia,STATUS_FINAL
2026-04-15,LA,Golden State,121,126,Golden State,STATUS_FINAL
