Date,Home,Away,Home Score,Away Score,Winner,Status
2025-11-19,Cleveland,Houston,104,114,Houston,STATUS_FINAL
2025-11-19,Indiana,Charlotte,127,118,Indiana,STATUS_FINAL
2025-11-19,Philadelphia,Toronto,112,121,Toronto,STATUS_FINAL
2025-11-19,Miami,Golden State,110,96,Miami,STATUS_FINAL
2025-11-19,Minnesota,Washington,120,109,Minnesota,STATUS_FINAL
2025-11-19,New Orleans,Denver,118,125,Denver,STATUS_FINAL
2025-11-19,Oklahoma City,Sacramento,113,99,Oklahoma City,STATUS_FINAL
2025-11-19,Dallas,New York,111,113,New York,STATUS_FINAL
2025-11-19,Portland,Chicago,121,122,Chicago,STATUS_FINAL
