Date,Home,Away,Home Score,Away Score,Winner,Status
2026-01-16,Indiana,New Orleans,127,119,Indiana,STATUS_FINAL
2026-01-16,Philadelphia,Cleveland,115,117,Cleveland,STATUS_FINAL
2026-01-16,Brooklyn,Chicago,112,109,Brooklyn,STATUS_FINAL
2026-01-16,Toronto,LA,117,121,LA,STATUS_FINAL
2026-01-16,Houston,Minnesota,110,105,Houston,STATUS_FINAL
2026-01-16,Sacramento,Washington,128,115,Sacramento,STATUS_FINAL
