Date,Home,Away,Home Score,Away Score,Winner,Status
2026-04-09,Toronto,Miami,128,114,Toronto,STATUS_FINAL
2026-04-09,Washington,Chicago,108,119,Chicago,STATUS_FINAL
2026-04-09,Brooklyn,Indiana,94,123,Indiana,STATUS_FINAL
2026-04-09,New York,Boston,112,106,New York,STATUS_FINAL
2026-04-09,Houston,Philadelphia,113,102,Houston,STATUS_FINAL
2026-04-09,Golden State,Los Angeles,103,119,Los Angeles,STATUS_FINAL
