Date,Home,Away,Home Score,Away Score,Winner,Status
2026-03-02,Washington,Houston,118,123,Houston,STATUS_FINAL
2026-03-02,Milwaukee,Boston,81,108,Boston,STATUS_FINAL
2026-03-02,Utah,Denver,125,128,Denver,STATUS_FINAL
2026-03-02,Golden State,LA,101,114,LA,STATUS_FINAL
