Date,Home,Away,Home Score,Away Score,Winner,Status
2025-12-19,Boston,Miami,129,116,Boston,STATUS_FINAL
2025-12-19,New York,Philadelphia,107,116,Philadelphia,STATUS_FINAL
2025-12-19,Atlanta,San Antonio,98,126,San Antonio,STATUS_FINAL
2025-12-19,Cleveland,Chicago,125,136,Chicago,STATUS_FINAL
2025-12-19,Minnesota,Oklahoma City,112,107,Minnesota,STATUS_FINAL
