Date,Home,Away,Home Score,Away Score,Winner,Status
2025-11-03,Brooklyn,Minnesota,109,125,Minnesota,STATUS_FINAL
2025-11-03,Indiana,Milwaukee,115,117,Milwaukee,STATUS_FINAL
2025-11-03,Boston,Utah,103,105,Utah,STATUS_FINAL
2025-11-03,New York,Washington,119,102,New York,STATUS_FINAL
2025-11-03,Houston,Dallas,110,102,Houston,STATUS_FINAL
2025-11-03,Memphis,Detroit,106,114,Detroit,STATUS_FINAL
2025-11-03,Denver,Sacramento,130,124,Denver,STATUS_FINAL
2025-11-03,Portland,Los Angeles,115,123,Los Angeles,STATUS_FINAL
2025-11-03,LA,Miami,119,120,Miami,STATUS_FINAL
