Date,Home,Away,Home Score,Away Score,Winner,Status
2026-01-06,Indiana,Cleveland,116,120,Cleveland,STATUS_FINAL
2026-01-06,Washington,Orlando,120,112,Washington,STATUS_FINAL
2026-01-06,Memphis,San Antonio,106,105,Memphis,STATUS_FINAL
2026-01-06,Minnesota,Miami,122,94,Minnesota,STATUS_FINAL
2026-01-06,New Orleans,Los Angeles,103,111,Los Angeles,STATUS_FINAL
2026-01-06,Sacramento,Dallas,98,100,Dallas,STATUS_FINAL
