Date,Home,Away,Home Score,Away Score,Winner,Status
2026-04-08,Cleveland,Atlanta,122,116,Cleveland,STATUS_FINAL
2026-04-08,Orlando,Minnesota,132,120,Orlando,STATUS_FINAL
2026-04-08,Detroit,Milwaukee,137,111,Detroit,STATUS_FINAL
2026-04-08,Denver,Memphis,136,119,Denver,STATUS_FINAL
2026-04-08,San Antonio,Portland,112,101,San Antonio,STATUS_FINAL
2026-04-08,LA,Oklahoma City,110,128,Oklahoma City,STATUS_FINAL
2026-04-08,Phoenix,Dallas,112,107,Phoenix,STATUS_FINAL
