Date,Home,Away,Home Score,Away Score,Winner,Status
2026-02-23,Detroit,San Antonio,103,114,San Antonio,STATUS_FINAL
2026-02-23,Memphis,Sacramento,114,123,Sacramento,STATUS_FINAL
2026-02-23,Houston,Utah,125,105,Houston,STATUS_FINAL
