Date,Home,Away,Home Score,Away Score,Winner,Status
2026-01-23,Detroit,Houston,104,111,Houston,STATUS_FINAL
2026-01-23,Atlanta,Phoenix,110,103,Atlanta,STATUS_FINAL
2026-01-23,Brooklyn,Boston,126,130,Boston,STATUS_FINAL
2026-01-23,Cleveland,Sacramento,123,118,Cleveland,STATUS_FINAL
2026-01-23,Memphis,New Orleans,127,133,New Orleans,STATUS_FINAL
2026-01-23,Oklahoma City,Indiana,114,117,Indiana,STATUS_FINAL
2026-01-23,Milwaukee,Denver,100,102,Denver,STATUS_FINAL
2026-01-23,Portland,Toronto,98,110,Toronto,STATUS_FINAL
