Date,Home,Away,Home Score,Away Score,Winner,Status
2025-12-06,Brooklyn,New Orleans,119,101,Brooklyn,STATUS_FINAL
2025-12-06,Washington,Atlanta,116,131,Atlanta,STATUS_FINAL
2025-12-06,Cleveland,Golden State,94,99,Golden State,STATUS_FINAL
2025-12-06,Detroit,Milwaukee,124,112,Detroit,STATUS_FINAL
2025-12-06,Miami,Sacramento,111,127,Sacramento,STATUS_FINAL
2025-12-06,Minnesota,LA,109,106,Minnesota,STATUS_FINAL
2025-12-06,Dallas,Houston,122,109,Dallas,STATUS_FINAL
