Date,Home,Away,Home Score,Away Score,Winner,Status
2025-11-04,Toronto,Milwaukee,128,100,Toronto,STATUS_FINAL
2025-11-04,Atlanta,Orlando,127,112,Atlanta,STATUS_FINAL
2025-11-04,Chicago,Philadelphia,113,111,Chicago,STATUS_FINAL
2025-11-04,New Orleans,Charlotte,116,112,New Orleans,STATUS_FINAL
2025-11-04,Golden State,Phoenix,118,107,Golden State,STATUS_FINAL
2025-11-04,LA,Oklahoma City,107,126,Oklahoma City,STATUS_FINAL
