Date,Home,Away,Home Score,Away Score,Winner,Status
2025-12-17,Chicago,Cleveland,127,111,Chicago,STATUS_FINAL
2025-12-17,Minnesota,Memphis,110,116,Memphis,STATUS_FINAL
