Date,Home,Away,Home Score,Away Score,Winner,Status
2026-02-27,Detroit,Cleveland,122,119,Detroit,STATUS_FINAL
2026-02-27,Boston,Brooklyn,148,111,Boston,STATUS_FINAL
2026-02-27,Milwaukee,New York,98,127,New York,STATUS_FINAL
2026-02-27,Dallas,Memphis,105,124,Memphis,STATUS_FINAL
2026-02-27,Oklahoma City,Denver,127,121,Oklahoma City,STATUS_FINAL
