Date,Home,Away,Home Score,Away Score,Winner,Status
2025-11-14,New York,Miami,140,132,New York,STATUS_FINAL
2025-11-14,Orlando,Brooklyn,105,98,Orlando,STATUS_FINAL
2025-11-14,Detroit,Philadelphia,114,105,Detroit,STATUS_FINAL
2025-11-14,Houston,Portland,140,116,Houston,STATUS_FINAL
2025-11-14,Milwaukee,Charlotte,147,134,Milwaukee,STATUS_FINAL
2025-11-14,Minnesota,Sacramento,124,110,Minnesota,STATUS_FINAL
2025-11-14,New Orleans,Los Angeles,104,118,Los Angeles,STATUS_FINAL
2025-11-14,Dallas,LA,127,133,LA,STATUS_FINAL
2025-11-14,San Antonio,Golden State,108,109,Golden State,STATUS_FINAL
