Date,Home,Away,Home Score,Away Score,Winner,Status
2026-04-02,Charlotte,Phoenix,127,107,Charlotte,STATUS_FINAL
2026-04-02,Detroit,Minnesota,113,108,Detroit,STATUS_FINAL
2026-04-02,Oklahoma City,Los Angeles,139,96,Oklahoma City,STATUS_FINAL
2026-04-02,Golden State,Cleveland,111,118,Cleveland,STATUS_FINAL
2026-04-02,Portland,New Orleans,118,106,Portland,STATUS_FINAL
2026-04-02,LA,San Antonio,99,118,San Antonio,STATUS_FINAL
