Date,Home,Away,Home Score,Away Score,Winner,Status
2026-01-27,Washington,Portland,115,111,Washington,STATUS_FINAL
2026-01-27,New York,Sacramento,103,87,New York,STATUS_FINAL
2026-01-27,Philadelphia,Milwaukee,139,122,Philadelphia,STATUS_FINAL
2026-01-27,Oklahoma City,New Orleans,104,95,Oklahoma City,STATUS_FINAL
2026-01-27,Denver,Detroit,107,109,Detroit,STATUS_FINAL
2026-01-27,Phoenix,Brooklyn,106,102,Phoenix,STATUS_FINAL
2026-01-27,Utah,LA,103,115,LA,STATUS_FINAL
