Date,Home,Away,Home Score,Away Score,Winner,Status
2025-12-30,Memphis,Philadelphia,136,139,Philadelphia,STATUS_FINAL
2025-12-30,Utah,Boston,119,129,Boston,STATUS_FINAL
2025-12-30,Los Angeles,Detroit,106,128,Detroit,STATUS_FINAL
2025-12-30,LA,Sacramento,131,90,LA,STATUS_FINAL
