Date,Home,Away,Home Score,Away Score,Winner,Status
2026-02-06,Boston,Miami,98,96,Boston,STATUS_FINAL
2026-02-06,Detroit,New York,118,80,Detroit,STATUS_FINAL
2026-02-06,Milwaukee,Indiana,105,99,Milwaukee,STATUS_FINAL
2026-02-06,Minnesota,New Orleans,115,119,New Orleans,STATUS_FINAL
2026-02-06,Portland,Memphis,135,115,Portland,STATUS_FINAL
2026-02-06,Sacramento,LA,111,114,LA,STATUS_FINAL
