Date,Home,Away,Home Score,Away Score,Winner,Status
2025-11-29,Minnesota,Boston,119,115,Minnesota,STATUS_FINAL
2025-11-29,Charlotte,Toronto,118,111,Charlotte,STATUS_FINAL
2025-11-29,Indiana,Chicago,103,101,Indiana,STATUS_FINAL
2025-11-29,Miami,Detroit,135,138,Detroit,STATUS_FINAL
2025-11-29,Milwaukee,Brooklyn,116,99,Milwaukee,STATUS_FINAL
2025-11-29,Golden State,New Orleans,104,96,Golden State,STATUS_FINAL
2025-11-29,Phoenix,Denver,112,130,Denver,STATUS_FINAL
2025-11-29,LA,Dallas,110,114,Dallas,STATUS_FINAL
