Date,Home,Away,Home Score,Away Score,Winner,Status
2025-12-22,Cleveland,Charlotte,139,132,Cleveland,STATUS_FINAL
2025-12-22,Boston,Indiana,103,95,Boston,STATUS_FINAL
2025-12-22,New Orleans,Dallas,119,113,New Orleans,STATUS_FINAL
2025-12-22,Denver,Utah,135,112,Denver,STATUS_FINAL
2025-12-22,Oklahoma City,Memphis,119,103,Oklahoma City,STATUS_FINAL
2025-12-22,Golden State,Orlando,120,97,Golden State,STATUS_FINAL
2025-12-22,Portland,Detroit,102,110,Detroit,STATUS_FINAL
