Date,Home,Away,Home Score,Away Score,Winner,Status
2026-02-04,New York,Denver,134,127,New York,STATUS_FINAL
2026-02-04,Toronto,Minnesota,126,128,Minnesota,STATUS_FINAL
2026-02-04,Houston,Boston,93,114,Boston,STATUS_FINAL
2026-02-04,Milwaukee,New Orleans,141,137,Milwaukee,STATUS_FINAL
2026-02-04,San Antonio,Oklahoma City,116,106,San Antonio,STATUS_FINAL
2026-02-04,Sacramento,Memphis,125,129,Memphis,STATUS_FINAL
2026-02-04,LA,Cleveland,91,124,Cleveland,STATUS_FINAL
