Date,Home,Away,Home Score,Away Score,Winner,Status
2025-12-31,Charlotte,Golden State,125,132,Golden State,STATUS_FINAL
2025-12-31,Atlanta,Minnesota,126,102,Atlanta,STATUS_FINAL
2025-12-31,Indiana,Orlando,110,112,Orlando,STATUS_FINAL
2025-12-31,Cleveland,Phoenix,129,113,Cleveland,STATUS_FINAL
2025-12-31,Chicago,New Orleans,134,118,Chicago,STATUS_FINAL
2025-12-31,San Antonio,New York,134,132,San Antonio,STATUS_FINAL
2025-12-31,Toronto,Denver,103,106,Denver,STATUS_FINAL
2025-12-31,Milwaukee,Washington,113,114,Washington,STATUS_FINAL
2025-12-31,Oklahoma City,Portland,124,95,Oklahoma City,STATUS_FINAL
