Date,Home,Away,Home Score,Away Score,Winner,Status
2026-03-26,Charlotte,New York,114,103,Charlotte,STATUS_FINAL
2026-03-26,Detroit,New Orleans,129,108,Detroit,STATUS_FINAL
2026-03-26,Orlando,Sacramento,121,117,Orlando,STATUS_FINAL
