Date,Home,Away,Home Score,Away Score,Winner,Status
2025-11-20,Orlando,LA,129,101,Orlando,STATUS_FINAL
2025-11-20,Memphis,Sacramento,137,96,Memphis,STATUS_FINAL
2025-11-20,Milwaukee,Philadelphia,114,123,Philadelphia,STATUS_FINAL
2025-11-20,San Antonio,Atlanta,135,126,San Antonio,STATUS_FINAL
