Date,Home,Away,Home Score,Away Score,Winner,Status
2025-12-10,Oklahoma City,Phoenix,138,89,Oklahoma City,STATUS_FINAL
2025-12-10,Los Angeles,San Antonio,119,132,San Antonio,STATUS_FINAL
