fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CLE,MIA,-5.5,5.5,0.495,0.511,+102,-104,1,2026-03-27T19:35:00-04:00,CLE -5.5,2026-03-27T18:17:59.175+00:00
LAC,IND,-9.5,9.5,0.491,0.533,+104,-114,0,2026-03-27T19:05:00-04:00,IND +9.5,2026-03-27T18:08:57.916+00:00
HOU,MEM,-13.5,13.5,0.498,0.51,+101,-104,0,2026-03-27T20:05:00-04:00,MEM +13.5,2026-03-27T18:06:04.401+00:00
OKC,CHI,-18.5,18.5,0.51,0.501,-104,-100,0,2026-03-27T20:05:00-04:00,OKC -18.5,2026-03-27T18:20:45.217+00:00
TOR,NOP,-9.5,9.5,0.48,0.522,+108,-109,1,2026-03-27T20:35:00-04:00,TOR -9.5,2026-03-27T18:21:14.722+00:00
DEN,UTA,-18.5,18.5,0.511,0.495,-104,+102,1,2026-03-27T21:05:00-04:00,DEN -18.5,2026-03-27T18:20:26.712+00:00
POR,DAL,-10.5,10.5,0.491,0.515,+104,-106,1,2026-03-27T22:05:00-04:00,POR -10.5,2026-03-27T18:14:53.886+00:00
GSW,WAS,-13.5,13.5,0.517,0.488,-107,+105,0,2026-03-27T22:05:00-04:00,GSW -13.5,2026-03-27T18:14:47.278+00:00
LAL,BKN,-16.5,16.5,0.488,0.521,+105,-109,0,2026-03-27T22:35:00-04:00,LAL -16.5,2026-03-27T18:20:01.125+00:00
BOS,ATL,-4.5,4.5,0.505,0.498,-102,+101,1,2026-03-27T19:35:00-04:00,BOS -4.5,2026-03-27T18:17:18.167+00:00
