fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
SAS,ORL,-5.5,5.5,0.485,0.523,+106,-110,0,2026-02-01T19:05:00-05:00,SAS -5.5,2026-02-01T17:37:20.177+00:00
TOR,UTA,-11.5,11.5,0.48,0.535,+108,-115,1,2026-02-01T18:05:00-05:00,TOR -11.5,2026-02-01T17:37:07.676+00:00
BOS,MIL,-13.5,13.5,0.48,0.535,+108,-115,1,2026-02-01T15:35:00-05:00,BOS -13.5,2026-02-01T17:40:29.619+00:00
SAC,WAS,-2.5,2.5,0.5,0.507,+100,-103,0,2026-02-01T18:05:00-05:00,WAS +2.5,2026-02-01T17:37:24.68+00:00
DET,BKN,-13.5,13.5,0.471,0.545,+112,-120,1,2026-02-01T18:05:00-05:00,DET -13.5,2026-02-01T17:36:40.847+00:00
MIA,CHI,-5.5,5.5,0.504,0.512,-102,-105,1,2026-02-01T18:05:00-05:00,MIA -5.5,2026-02-01T17:32:04.572+00:00
CLE,POR,-3.5,3.5,0.503,0.533,-101,-114,0,2026-02-01T21:05:00-05:00,POR +3.5,2026-02-01T17:35:07.763+00:00
OKC,DEN,-7.5,7.5,0.505,0.498,-102,+101,0,2026-02-01T21:35:00-05:00,DEN +7.5,2026-02-01T17:40:31.695+00:00
NYK,LAL,-4.5,4.5,0.528,0.48,-112,+108,0,2026-02-01T19:05:00-05:00,NYK -4.5,2026-02-01T17:36:46.671+00:00
LAC,PHX,-1.5,1.5,0.519,0.513,-108,-105,0,2026-02-01T20:05:00-05:00,PHX +1.5,2026-02-01T17:34:59.046+00:00
