fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
BOS,TOR,-9.5,9.5,0.5,0.507,+100,-103,1,2026-04-05T15:35:00-04:00,BOS -9.5,2026-04-05T18:11:43.084+00:00
MIL,MEM,-7.5,7.5,0.485,0.529,+106,-112,1,2026-04-05T15:35:00-04:00,MIL -7.5,2026-04-05T18:11:09.049+00:00
LAL,DAL,-1.5,1.5,0.517,0.5,-107,+100,0,2026-04-05T19:35:00-04:00,DAL +1.5,2026-04-05T18:10:30.083+00:00
PHX,CHI,-10.5,10.5,0.529,0.487,-112,+105,0,2026-04-05T15:35:00-04:00,CHI +10.5,2026-04-05T18:11:34.955+00:00
HOU,GSW,-3.5,3.5,0.511,0.505,-104,-102,0,2026-04-05T22:05:00-04:00,GSW +3.5,2026-04-05T18:09:41.25+00:00
ORL,NOP,-5.5,5.5,0.52,0.495,-108,+102,1,2026-04-05T19:05:00-04:00,NOP +5.5,2026-04-05T18:10:00.965+00:00
CHA,MIN,-3.5,3.5,0.518,0.494,-107,+102,0,2026-04-05T19:05:00-04:00,MIN +3.5,2026-04-05T18:10:35.348+00:00
OKC,UTA,-23.5,23.5,0.537,0.478,-116,+109,0,2026-04-05T19:05:00-04:00,OKC -23.5,2026-04-05T18:10:39.431+00:00
LAC,SAC,-13.5,13.5,0.495,0.517,+102,-107,0,2026-04-05T21:05:00-04:00,SAC +13.5,2026-04-05T18:10:00.965+00:00
CLE,IND,-15.5,15.5,0.515,0.505,-106,-102,1,2026-04-05T18:05:00-04:00,CLE -15.5,2026-04-05T18:11:59.369+00:00
BKN,WAS,-3.5,3.5,0.495,0.509,+102,-104,0,2026-04-05T15:35:00-04:00,BKN -3.5,2026-04-05T18:11:25.749+00:00
