fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
HOU,LAC,-8.5,8.5,0.531,0.481,-113,+108,1,2026-02-11T20:05:00-05:00,HOU -8.5,2026-02-11T18:07:18.529+00:00
ORL,MIL,-10.5,10.5,0.511,0.505,-104,-102,1,2026-02-11T19:05:00-05:00,ORL -10.5,2026-02-11T18:15:47.542+00:00
CLE,WAS,-16.5,16.5,0.487,0.531,+105,-113,1,2026-02-11T19:05:00-05:00,CLE -16.5,2026-02-11T18:20:58.514+00:00
DET,TOR,-1.5,1.5,0.481,0.54,+108,-117,0,2026-02-11T19:35:00-05:00,TOR +1.5,2026-02-11T18:22:57.601+00:00
BKN,IND,-6.5,6.5,0.489,0.538,+104,-116,0,2026-02-11T19:35:00-05:00,BKN -6.5,2026-02-11T18:22:25.142+00:00
BOS,CHI,-13.5,13.5,0.501,0.515,-100,-106,1,2026-02-11T19:35:00-05:00,BOS -13.5,2026-02-11T18:23:19.196+00:00
DEN,MEM,-13.5,13.5,0.519,0.501,-108,-100,1,2026-02-11T21:05:00-05:00,DEN -13.5,2026-02-11T18:15:05.034+00:00
UTA,SAC,-5.5,5.5,0.51,0.495,-104,+102,1,2026-02-11T21:05:00-05:00,UTA -5.5,2026-02-11T18:21:25.291+00:00
SAS,GSW,-7.5,7.5,0.511,0.5,-104,+100,0,2026-02-11T22:05:00-05:00,GSW +7.5,2026-02-11T18:22:02.637+00:00
OKC,PHX,-7.5,7.5,0.531,0.478,-113,+109,0,2026-02-11T21:05:00-05:00,PHX +7.5,2026-02-11T18:22:00.593+00:00
NOP,MIA,-1.5,1.5,0.51,0.511,-104,-104,0,2026-02-11T20:05:00-05:00,NOP -1.5,2026-02-11T18:20:01.431+00:00
CHA,ATL,-4.5,4.5,0.481,0.541,+108,-118,1,2026-02-11T19:05:00-05:00,CHA -4.5,2026-02-11T18:19:46.021+00:00
PHI,NYK,-2.5,2.5,0.502,0.519,-101,-108,1,2026-02-11T19:35:00-05:00,PHI -2.5,2026-02-11T18:12:11.144+00:00
MIN,POR,-5.5,5.5,0.52,0.501,-108,-100,1,2026-02-11T20:05:00-05:00,MIN -5.5,2026-02-11T18:22:22.645+00:00
