fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
UTA,MEM,-3.5,3.5,0.526,0.485,-111,+106,1,2026-04-10T21:35:00-04:00,UTA -3.5,2026-04-10T18:19:59.636+00:00
BOS,NOP,-16.5,16.5,0.5,0.521,+100,-109,1,2026-04-10T19:35:00-04:00,BOS -16.5,2026-04-10T18:19:05.051+00:00
ORL,CHI,-15.5,15.5,0.498,0.508,+101,-103,0,2026-04-10T20:05:00-04:00,CHI +15.5,2026-04-10T18:19:05.397+00:00
PHX,LAL,-2.5,2.5,0.498,0.51,+101,-104,0,2026-04-10T22:35:00-04:00,LAL +2.5,2026-04-10T18:15:22.503+00:00
ATL,CLE,-7.5,7.5,0.521,0.488,-109,+105,1,2026-04-10T19:05:00-04:00,ATL -7.5,2026-04-10T18:19:31.207+00:00
POR,LAC,-1.5,1.5,0.505,0.517,-102,-107,1,2026-04-10T22:05:00-04:00,POR -1.5,2026-04-10T18:19:51.898+00:00
MIA,WAS,-15.5,15.5,0.515,0.515,-106,-106,0,2026-04-10T19:05:00-04:00,WAS +15.5,2026-04-10T18:19:56.311+00:00
CHA,DET,-5.5,5.5,0.51,0.505,-104,-102,1,2026-04-10T19:05:00-04:00,CHA -5.5,2026-04-10T18:15:08.002+00:00
PHI,IND,-15.5,15.5,0.495,0.522,+102,-109,0,2026-04-10T19:35:00-04:00,IND +15.5,2026-04-10T18:15:00.696+00:00
DEN,OKC,-11.5,11.5,0.508,0.505,-103,-102,1,2026-04-10T21:05:00-04:00,DEN -11.5,2026-04-10T18:19:45.703+00:00
GSW,SAC,-10.5,10.5,0.507,0.505,-103,-102,0,2026-04-10T22:05:00-04:00,SAC +10.5,2026-04-10T18:16:54.961+00:00
NYK,TOR,-6.5,6.5,0.508,0.51,-103,-104,0,2026-04-10T19:35:00-04:00,NYK -6.5,2026-04-10T18:14:09.103+00:00
MIL,BKN,-10.5,10.5,0.5,0.521,+100,-109,1,2026-04-10T20:05:00-04:00,MIL -10.5,2026-04-10T18:16:43.62+00:00
HOU,MIN,-10.5,10.5,0.513,0.505,-105,-102,1,2026-04-10T21:35:00-04:00,HOU -10.5,2026-04-10T18:16:46.691+00:00
SAS,DAL,-18.5,18.5,0.505,0.516,-102,-107,0,2026-04-10T20:05:00-04:00,SAS -18.5,2026-04-10T18:10:33.793+00:00
