fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CHA,WAS,-5.5,5.5,0.5,0.51,+100,-104,1,2025-12-23T19:05:00-05:00,CHA -5.5,2025-12-23T17:32:53.749+00:00
PHI,BKN,-10.5,10.5,0.488,0.521,+105,-109,1,2025-12-23T19:05:00-05:00,PHI -10.5,2025-12-23T17:44:19.703+00:00
OKC,SAS,-4.5,4.5,0.546,0.47,-120,+113,0,2025-12-23T20:35:00-05:00,SAS +4.5,2025-12-23T17:39:19.706+00:00
PHX,LAL,-5.5,5.5,0.523,0.484,-110,+107,0,2025-12-23T21:05:00-05:00,PHX -5.5,2025-12-23T17:40:50.246+00:00
MEM,UTA,-3.5,3.5,0.523,0.497,-110,+101,0,2025-12-23T21:05:00-05:00,UTA +3.5,2025-12-23T17:19:07.262+00:00
DET,SAC,-9.5,9.5,0.493,0.537,+103,-116,0,2025-12-23T22:05:00-05:00,SAC +9.5,2025-12-23T17:44:11.145+00:00
ORL,POR,-2.5,2.5,0.488,0.522,+105,-109,0,2025-12-23T22:05:00-05:00,POR +2.5,2025-12-23T17:36:57.724+00:00
HOU,LAC,-7.5,7.5,0.525,0.492,-111,+103,0,2025-12-23T22:35:00-05:00,LAC +7.5,2025-12-23T17:39:45.441+00:00
MIN,NYK,-7.5,7.5,0.505,0.515,-102,-106,1,2025-12-23T20:05:00-05:00,MIN -7.5,2025-12-23T17:43:40.825+00:00
MIA,TOR,-5.5,5.5,0.507,0.513,-103,-105,1,2025-12-23T19:35:00-05:00,MIA -5.5,2025-12-23T17:44:20.713+00:00
MIL,IND,-1.5,1.5,0.507,0.51,-103,-104,0,2025-12-23T19:35:00-05:00,IND +1.5,2025-12-23T17:35:20.708+00:00
ATL,CHI,-4.5,4.5,0.49,0.527,+104,-111,1,2025-12-23T19:35:00-05:00,ATL -4.5,2025-12-23T17:34:18.189+00:00
CLE,NOP,-9.5,9.5,0.508,0.51,-103,-104,1,2025-12-23T19:35:00-05:00,CLE -9.5,2025-12-23T17:28:02.098+00:00
DEN,DAL,-6.5,6.5,0.5,0.505,+100,-102,0,2025-12-23T20:05:00-05:00,DAL +6.5,2025-12-23T17:42:51.314+00:00
